category,age,year,division,population
movie_goers,45-54,2016,south_east,87
movie_goers,45-54,2016,south_west,100
movie_goers,45-54,2016,west_central,81
movie_goers,55+,2016,east_central,88
movie_goers,55+,2016,north_east,93
movie_goers,55+,2016,pacific,158
movie_goers,55+,2016,south,267
movie_goers,55+,2016,south_east,132
movie_goers,55+,2016,south_west,135
movie_goers,55+,2016,west_central,115
supermarket_goer_last_4_weeks,18-24,2016,east_central,25
supermarket_goer_last_4_weeks,18-24,2016,north_east,199
supermarket_goer_last_4_weeks,18-24,2016,pacific,35
supermarket_goer_last_4_weeks,18-24,2016,south,63
supermarket_goer_last_4_weeks,18-24,2016,south_east,23
supermarket_goer_last_4_weeks,18-24,2016,south_west,40
supermarket_goer_last_4_weeks,18-24,2016,west_central,49
supermarket_goer_last_4_weeks,25-34,2016,east_central,45
supermarket_goer_last_4_weeks,25-34,2016,north_east,211
supermarket_goer_last_4_weeks,25-34,2016,pacific,68
supermarket_goer_last_4_weeks,25-34,2016,south,120
supermarket_goer_last_4_weeks,25-34,2016,south_east,43
supermarket_goer_last_4_weeks,25-34,2016,south_west,40
supermarket_goer_last_4_weeks,25-34,2016,west_central,49
supermarket_goer_last_4_weeks,35-44,2016,east_central,45
supermarket_goer_last_4_weeks,35-44,2016,north_east,117
supermarket_goer_last_4_weeks,35-44,2016,pacific,74
supermarket_goer_last_4_weeks,35-44,2016,south,140
supermarket_goer_last_4_weeks,35-44,2016,south_east,69
supermarket_goer_last_4_weeks,35-44,2016,south_west,71
supermarket_goer_last_4_weeks,35-44,2016,west_central,63
supermarket_goer_last_4_weeks,45-54,2016,east_central,65
supermarket_goer_last_4_weeks,45-54,2016,north_east,40
supermarket_goer_last_4_weeks,45-54,2016,pacific,72
supermarket_goer_last_4_weeks,45-54,2016,south,185
supermarket_goer_last_4_weeks,45-54,2016,south_east,86
supermarket_goer_last_4_weeks,45-54,2016,south_west,99
supermarket_goer_last_4_weeks,45-54,2016,west_central,81
supermarket_goer_last_4_weeks,55+,2016,east_central,86
supermarket_goer_last_4_weeks,55+,2016,north_east,92
supermarket_goer_last_4_weeks,55+,2016,pacific,155
supermarket_goer_last_4_weeks,55+,2016,south,266
supermarket_goer_last_4_weeks,55+,2016,south_east,131
supermarket_goer_last_4_weeks,55+,2016,south_west,135
supermarket_goer_last_4_weeks,55+,2016,west_central,112
tablet_owner,18-24,2016,east_central,7
tablet_owner,18-24,2016,north_east,118
tablet_owner,18-24,2016,pacific,7
tablet_owner,18-24,2016,south,19
tablet_owner,18-24,2016,south_east,7
tablet_owner,18-24,2016,south_west,12
tablet_owner,18-24,2016,west_central,17
tablet_owner,25-34,2016,east_central,16
tablet_owner,25-34,2016,north_east,106
tablet_owner,25-34,2016,pacific,33
tablet_owner,25-34,2016,south,50
tablet_owner,25-34,2016,south_east,19
tablet_owner,25-34,2016,south_west,12
tablet_owner,25-34,2016,west_central,25
tablet_owner,35-44,2016,east_central,27
tablet_owner,35-44,2016,north_east,81
tablet_owner,35-44,2016,pacific,39
tablet_owner,35-44,2016,south,76
tablet_owner,35-44,2016,south_east,39
tablet_owner,35-44,2016,south_west,37
tablet_owner,35-44,2016,west_central,33
tablet_owner,45-54,2016,east_central,32
tablet_owner,45-54,2016,north_east,11
tablet_owner,45-54,2016,pacific,44
tablet_owner,45-54,2016,south,97
tablet_owner,45-54,2016,south_east,43
tablet_owner,45-54,2016,south_west,54
tablet_owner,45-54,2016,west_central,53
tablet_owner,55+,2016,east_central,34
tablet_owner,55+,2016,north_east,40
tablet_owner,55+,2016,pacific,66
tablet_owner,55+,2016,south,95
tablet_owner,55+,2016,south_east,48
tablet_owner,55+,2016,south_west,47
tablet_owner,55+,2016,west_central,52
all_live_theater/concerts/dance-attended_last_12_months,18-24,2016,east_central,13
all_live_theater/concerts/dance-attended_last_12_months,18-24,2016,north_east,116
all_live_theater/concerts/dance-attended_last_12_months,18-24,2016,pacific,22
all_live_theater/concerts/dance-attended_last_12_months,18-24,2016,south,26
all_live_theater/concerts/dance-attended_last_12_months,18-24,2016,south_east,12
all_live_theater/concerts/dance-attended_last_12_months,18-24,2016,south_west,14
all_live_theater/concerts/dance-attended_last_12_months,18-24,2016,west_central,30
all_live_theater/concerts/dance-attended_last_12_months,25-34,2016,east_central,25
all_live_theater/concerts/dance-attended_last_12_months,25-34,2016,north_east,124
all_live_theater/concerts/dance-attended_last_12_months,25-34,2016,pacific,32
all_live_theater/concerts/dance-attended_last_12_months,25-34,2016,south,57
all_live_theater/concerts/dance-attended_last_12_months,25-34,2016,south_east,22
all_live_theater/concerts/dance-attended_last_12_months,25-34,2016,south_west,14
all_live_theater/concerts/dance-attended_last_12_months,25-34,2016,west_central,25
all_live_theater/concerts/dance-attended_last_12_months,35-44,2016,east_central,25
all_live_theater/concerts/dance-attended_last_12_months,35-44,2016,north_east,69
all_live_theater/concerts/dance-attended_last_12_months,35-44,2016,pacific,35
all_live_theater/concerts/dance-attended_last_12_months,35-44,2016,south,66
all_live_theater/concerts/dance-attended_last_12_months,35-44,2016,south_east,33
all_live_theater/concerts/dance-attended_last_12_months,35-44,2016,south_west,33
all_live_theater/concerts/dance-attended_last_12_months,35-44,2016,west_central,29
all_live_theater/concerts/dance-attended_last_12_months,45-54,2016,east_central,34
all_live_theater/concerts/dance-attended_last_12_months,45-54,2016,north_east,24
all_live_theater/concerts/dance-attended_last_12_months,45-54,2016,pacific,37
all_live_theater/concerts/dance-attended_last_12_months,45-54,2016,south,89
all_live_theater/concerts/dance-attended_last_12_months,45-54,2016,south_east,42
all_live_theater/concerts/dance-attended_last_12_months,45-54,2016,south_west,47
all_live_theater/concerts/dance-attended_last_12_months,45-54,2016,west_central,43
all_live_theater/concerts/dance-attended_last_12_months,55+,2016,east_central,42
all_live_theater/concerts/dance-attended_last_12_months,55+,2016,north_east,52
all_live_theater/concerts/dance-attended_last_12_months,55+,2016,pacific,72
all_live_theater/concerts/dance-attended_last_12_months,55+,2016,south,121
all_live_theater/concerts/dance-attended_last_12_months,55+,2016,south_east,62
all_live_theater/concerts/dance-attended_last_12_months,55+,2016,south_west,59
all_live_theater/concerts/dance-attended_last_12_months,55+,2016,west_central,54
social_media_[social_media_user],18-24,2016,east_central,26
social_media_[social_media_user],18-24,2016,north_east,199
social_media_[social_media_user],18-24,2016,pacific,37
social_media_[social_media_user],18-24,2016,south,58
social_media_[social_media_user],18-24,2016,south_east,21
social_media_[social_media_user],18-24,2016,south_west,37
social_media_[social_media_user],18-24,2016,west_central,47
social_media_[social_media_user],25-34,2016,east_central,41
social_media_[social_media_user],25-34,2016,north_east,158
social_media_[social_media_user],25-34,2016,pacific,63
social_media_[social_media_user],25-34,2016,south,112
social_media_[social_media_user],25-34,2016,south_east,39
social_media_[social_media_user],25-34,2016,south_west,37
social_media_[social_media_user],25-34,2016,west_central,48
social_media_[social_media_user],35-44,2016,east_central,41
social_media_[social_media_user],35-44,2016,north_east,115
social_media_[social_media_user],35-44,2016,pacific,71
social_media_[social_media_user],35-44,2016,south,131
social_media_[social_media_user],35-44,2016,south_east,64
social_media_[social_media_user],35-44,2016,south_west,67
social_media_[social_media_user],35-44,2016,west_central,56
social_media_[social_media_user],45-54,2016,east_central,54
social_media_[social_media_user],45-54,2016,north_east,40
social_media_[social_media_user],45-54,2016,pacific,66
social_media_[social_media_user],45-54,2016,south,155
social_media_[social_media_user],45-54,2016,south_east,75
social_media_[social_media_user],45-54,2016,south_west,80
social_media_[social_media_user],45-54,2016,west_central,66
social_media_[social_media_user],55+,2016,east_central,55
social_media_[social_media_user],55+,2016,north_east,78
social_media_[social_media_user],55+,2016,pacific,106
social_media_[social_media_user],55+,2016,south,190
social_media_[social_media_user],55+,2016,south_east,91
social_media_[social_media_user],55+,2016,south_west,99
social_media_[social_media_user],55+,2016,west_central,73
totals,18-24,2017,east_central,15
totals,18-24,2017,north_east,30
totals,18-24,2017,south,61
totals,18-24,2017,west_central,17
video_game,18-24,2017,pacific,25
video_game,18-24,2017,south_east,24
video_game,18-24,2017,south_west,36
totals,25-34,2017,east_central,22
totals,25-34,2017,north_east,44
totals,25-34,2017,south,102
totals,25-34,2017,west_central,37
video_game,25-34,2017,pacific,25
video_game,25-34,2017,south_east,39
video_game,25-34,2017,south_west,62
totals,35-44,2017,east_central,28
totals,35-44,2017,north_east,37
totals,35-44,2017,south,84
totals,35-44,2017,west_central,26
video_game,35-44,2017,pacific,52
video_game,35-44,2017,south_east,31
video_game,35-44,2017,south_west,51
totals,45-54,2017,east_central,15
totals,45-54,2017,north_east,35
totals,45-54,2017,south,60
totals,45-54,2017,west_central,28
video_game,45-54,2017,pacific,29
video_game,45-54,2017,south_east,29
video_game,45-54,2017,south_west,24
totals,55+,2017,east_central,19
totals,55+,2017,north_east,38
totals,55+,2017,south,52
totals,55+,2017,west_central,20
video_game,55+,2017,pacific,27
video_game,55+,2017,south_east,14
video_game,55+,2017,south_west,32
streaming_video,18-24,2017,pacific,23
streaming_video,18-24,2017,south_east,22
streaming_video,18-24,2017,south_west,32
video_game,18-24,2017,east_central,15
video_game,18-24,2017,north_east,28
video_game,18-24,2017,south,60
video_game,18-24,2017,west_central,17
streaming_video,25-34,2017,pacific,23
streaming_video,25-34,2017,south_east,31
streaming_video,25-34,2017,south_west,54
video_game,25-34,2017,east_central,22
video_game,25-34,2017,north_east,40
video_game,25-34,2017,south,101
video_game,25-34,2017,west_central,37
streaming_video,35-44,2017,pacific,50
streaming_video,35-44,2017,south_east,23
streaming_video,35-44,2017,south_west,44
video_game,35-44,2017,east_central,28
video_game,35-44,2017,north_east,35
video_game,35-44,2017,south,82
video_game,35-44,2017,west_central,26
streaming_video,45-54,2017,pacific,26
streaming_video,45-54,2017,south_east,29
streaming_video,45-54,2017,south_west,24
video_game,45-54,2017,east_central,13
video_game,45-54,2017,north_east,33
video_game,45-54,2017,south,53
video_game,45-54,2017,west_central,21
streaming_video,55+,2017,pacific,28
streaming_video,55+,2017,south_east,15
streaming_video,55+,2017,south_west,29
video_game,55+,2017,east_central,15
video_game,55+,2017,north_east,26
video_game,55+,2017,south,46
video_game,55+,2017,west_central,20
digital_music,18-24,2017,pacific,25
digital_music,18-24,2017,south_east,24
digital_music,18-24,2017,south_west,37
streaming_video,18-24,2017,east_central,14
streaming_video,18-24,2017,north_east,28
streaming_video,18-24,2017,south,54
streaming_video,18-24,2017,west_central,15
digital_music,25-34,2017,pacific,25
digital_music,25-34,2017,south_east,40
digital_music,25-34,2017,south_west,62
streaming_video,25-34,2017,east_central,19
streaming_video,25-34,2017,north_east,43
streaming_video,25-34,2017,south,85
streaming_video,25-34,2017,west_central,32
digital_music,35-44,2017,pacific,55
digital_music,35-44,2017,south_east,32
digital_music,35-44,2017,south_west,52
streaming_video,35-44,2017,east_central,26
streaming_video,35-44,2017,north_east,30
streaming_video,35-44,2017,south,67
streaming_video,35-44,2017,west_central,24
digital_music,45-54,2017,pacific,31
digital_music,45-54,2017,south_east,32
digital_music,45-54,2017,south_west,28
streaming_video,45-54,2017,east_central,12
streaming_video,45-54,2017,north_east,29
streaming_video,45-54,2017,south,53
streaming_video,45-54,2017,west_central,22
digital_music,55+,2017,pacific,33
digital_music,55+,2017,south_east,17
digital_music,55+,2017,south_west,35
streaming_video,55+,2017,east_central,15
streaming_video,55+,2017,north_east,25
streaming_video,55+,2017,south,44
streaming_video,55+,2017,west_central,15
digital_music,18-24,2017,east_central,15
digital_music,18-24,2017,north_east,30
digital_music,18-24,2017,south,61
digital_music,18-24,2017,west_central,17
tv,18-24,2017,pacific,13
tv,18-24,2017,south_east,13
tv,18-24,2017,south_west,22
digital_music,25-34,2017,east_central,22
digital_music,25-34,2017,north_east,44
digital_music,25-34,2017,south,102
digital_music,25-34,2017,west_central,37
tv,25-34,2017,pacific,13
tv,25-34,2017,south_east,32
tv,25-34,2017,south_west,44
digital_music,35-44,2017,east_central,28
digital_music,35-44,2017,north_east,37
digital_music,35-44,2017,south,84
digital_music,35-44,2017,west_central,26
tv,35-44,2017,pacific,46
tv,35-44,2017,south_east,27
tv,35-44,2017,south_west,42
digital_music,45-54,2017,east_central,15
digital_music,45-54,2017,north_east,35
digital_music,45-54,2017,south,60
digital_music,45-54,2017,west_central,28
tv,45-54,2017,pacific,26
tv,45-54,2017,south_east,27
tv,45-54,2017,south_west,26
digital_music,55+,2017,east_central,19
digital_music,55+,2017,north_east,38
digital_music,55+,2017,south,52
digital_music,55+,2017,west_central,20
tv,55+,2017,pacific,30
tv,55+,2017,south_east,15
tv,55+,2017,south_west,31
radio,18-24,2017,pacific,14
radio,18-24,2017,south_east,9
radio,18-24,2017,south_west,20
tv,18-24,2017,east_central,13
tv,18-24,2017,north_east,20
tv,18-24,2017,south,35
tv,18-24,2017,west_central,13
radio,25-34,2017,pacific,14
radio,25-34,2017,south_east,28
radio,25-34,2017,south_west,42
tv,25-34,2017,east_central,11
tv,25-34,2017,north_east,34
tv,25-34,2017,south,76
tv,25-34,2017,west_central,27
radio,35-44,2017,pacific,41
radio,35-44,2017,south_east,24
radio,35-44,2017,south_west,35
tv,35-44,2017,east_central,27
tv,35-44,2017,north_east,32
tv,35-44,2017,south,69
tv,35-44,2017,west_central,21
radio,45-54,2017,pacific,25
radio,45-54,2017,south_east,20
radio,45-54,2017,south_west,20
tv,45-54,2017,east_central,13
tv,45-54,2017,north_east,33
tv,45-54,2017,south,53
tv,45-54,2017,west_central,24
radio,55+,2017,pacific,24
radio,55+,2017,south_east,12
radio,55+,2017,south_west,27
tv,55+,2017,east_central,18
tv,55+,2017,north_east,37
tv,55+,2017,south,46
tv,55+,2017,west_central,19
magazine,18-24,2017,pacific,15
magazine,18-24,2017,south_east,14
magazine,18-24,2017,south_west,21
radio,18-24,2017,east_central,10
radio,18-24,2017,north_east,24
radio,18-24,2017,south,29
radio,18-24,2017,west_central,8
magazine,25-34,2017,pacific,15
magazine,25-34,2017,south_east,28
magazine,25-34,2017,south_west,39
radio,25-34,2017,east_central,13
radio,25-34,2017,north_east,28
radio,25-34,2017,south,70
radio,25-34,2017,west_central,27
magazine,35-44,2017,pacific,37
magazine,35-44,2017,south_east,23
magazine,35-44,2017,south_west,40
radio,35-44,2017,east_central,25
radio,35-44,2017,north_east,29
radio,35-44,2017,south,59
radio,35-44,2017,west_central,22
magazine,45-54,2017,pacific,26
magazine,45-54,2017,south_east,29
magazine,45-54,2017,south_west,21
radio,45-54,2017,east_central,13
radio,45-54,2017,north_east,28
radio,45-54,2017,south,40
radio,45-54,2017,west_central,21
magazine,55+,2017,pacific,29
magazine,55+,2017,south_east,14
magazine,55+,2017,south_west,29
radio,55+,2017,east_central,14
radio,55+,2017,north_east,31
radio,55+,2017,south,39
radio,55+,2017,west_central,14
magazine,18-24,2017,east_central,12
magazine,18-24,2017,north_east,27
magazine,18-24,2017,south,35
magazine,18-24,2017,west_central,15
movie_goers,18-24,2017,pacific,25
movie_goers,18-24,2017,south_east,24
movie_goers,18-24,2017,south_west,37
magazine,25-34,2017,east_central,11
magazine,25-34,2017,north_east,36
magazine,25-34,2017,south,67
magazine,25-34,2017,west_central,26
movie_goers,25-34,2017,pacific,25
movie_goers,25-34,2017,south_east,40
movie_goers,25-34,2017,south_west,62
magazine,35-44,2017,east_central,18
magazine,35-44,2017,north_east,27
magazine,35-44,2017,south,63
magazine,35-44,2017,west_central,20
movie_goers,35-44,2017,pacific,55
movie_goers,35-44,2017,south_east,32
movie_goers,35-44,2017,south_west,52
magazine,45-54,2017,east_central,12
magazine,45-54,2017,north_east,29
magazine,45-54,2017,south,50
magazine,45-54,2017,west_central,21
movie_goers,45-54,2017,pacific,31
movie_goers,45-54,2017,south_east,32
movie_goers,45-54,2017,south_west,28
magazine,55+,2017,east_central,18
magazine,55+,2017,north_east,32
magazine,55+,2017,south,43
magazine,55+,2017,west_central,19
movie_goers,55+,2017,pacific,33
movie_goers,55+,2017,south_east,17
movie_goers,55+,2017,south_west,35
movie_goers,18-24,2017,east_central,15
movie_goers,18-24,2017,north_east,30
movie_goers,18-24,2017,south,61
movie_goers,18-24,2017,west_central,17
supermarket_goer_last_4_weeks,18-24,2017,pacific,21
supermarket_goer_last_4_weeks,18-24,2017,south_east,20
supermarket_goer_last_4_weeks,18-24,2017,south_west,35
movie_goers,25-34,2017,east_central,22
movie_goers,25-34,2017,north_east,44
movie_goers,25-34,2017,south,102
movie_goers,25-34,2017,west_central,37
supermarket_goer_last_4_weeks,25-34,2017,pacific,21
supermarket_goer_last_4_weeks,25-34,2017,south_east,40
supermarket_goer_last_4_weeks,25-34,2017,south_west,61
movie_goers,35-44,2017,east_central,28
movie_goers,35-44,2017,north_east,37
movie_goers,35-44,2017,south,84
movie_goers,35-44,2017,west_central,26
supermarket_goer_last_4_weeks,35-44,2017,pacific,54
supermarket_goer_last_4_weeks,35-44,2017,south_east,30
supermarket_goer_last_4_weeks,35-44,2017,south_west,51
movie_goers,45-54,2017,east_central,15
movie_goers,45-54,2017,north_east,35
movie_goers,45-54,2017,south,60
movie_goers,45-54,2017,west_central,28
supermarket_goer_last_4_weeks,45-54,2017,pacific,31
supermarket_goer_last_4_weeks,45-54,2017,south_east,32
supermarket_goer_last_4_weeks,45-54,2017,south_west,26
movie_goers,55+,2017,east_central,19
movie_goers,55+,2017,north_east,38
movie_goers,55+,2017,south,52
movie_goers,55+,2017,west_central,20
supermarket_goer_last_4_weeks,55+,2017,pacific,32
supermarket_goer_last_4_weeks,55+,2017,south_east,17
supermarket_goer_last_4_weeks,55+,2017,south_west,34
supermarket_goer_last_4_weeks,18-24,2017,east_central,14
supermarket_goer_last_4_weeks,18-24,2017,north_east,28
supermarket_goer_last_4_weeks,18-24,2017,south,55
supermarket_goer_last_4_weeks,18-24,2017,west_central,17
tablet_owner,18-24,2017,pacific,5
tablet_owner,18-24,2017,south_east,9
tablet_owner,18-24,2017,south_west,8
supermarket_goer_last_4_weeks,25-34,2017,east_central,20
supermarket_goer_last_4_weeks,25-34,2017,north_east,44
supermarket_goer_last_4_weeks,25-34,2017,south,101
supermarket_goer_last_4_weeks,25-34,2017,west_central,37
tablet_owner,25-34,2017,pacific,5
tablet_owner,25-34,2017,south_east,23
tablet_owner,25-34,2017,south_west,28
supermarket_goer_last_4_weeks,35-44,2017,east_central,28
supermarket_goer_last_4_weeks,35-44,2017,north_east,36
supermarket_goer_last_4_weeks,35-44,2017,south,81
supermarket_goer_last_4_weeks,35-44,2017,west_central,25
tablet_owner,35-44,2017,pacific,37
tablet_owner,35-44,2017,south_east,21
tablet_owner,35-44,2017,south_west,30
supermarket_goer_last_4_weeks,45-54,2017,east_central,15
supermarket_goer_last_4_weeks,45-54,2017,north_east,34
supermarket_goer_last_4_weeks,45-54,2017,south,58
supermarket_goer_last_4_weeks,45-54,2017,west_central,27
tablet_owner,45-54,2017,pacific,22
tablet_owner,45-54,2017,south_east,21
tablet_owner,45-54,2017,south_west,14
supermarket_goer_last_4_weeks,55+,2017,east_central,19
supermarket_goer_last_4_weeks,55+,2017,north_east,37
supermarket_goer_last_4_weeks,55+,2017,south,51
supermarket_goer_last_4_weeks,55+,2017,west_central,20
tablet_owner,55+,2017,pacific,21
tablet_owner,55+,2017,south_east,14
tablet_owner,55+,2017,south_west,19
all_live_theater/concerts/dance-attended_last_12_months,18-24,2017,pacific,17
all_live_theater/concerts/dance-attended_last_12_months,18-24,2017,south_east,12
all_live_theater/concerts/dance-attended_last_12_months,18-24,2017,south_west,18
tablet_owner,18-24,2017,east_central,6
tablet_owner,18-24,2017,north_east,18
tablet_owner,18-24,2017,south,17
tablet_owner,18-24,2017,west_central,5
all_live_theater/concerts/dance-attended_last_12_months,25-34,2017,pacific,17
all_live_theater/concerts/dance-attended_last_12_months,25-34,2017,south_east,18
all_live_theater/concerts/dance-attended_last_12_months,25-34,2017,south_west,29
tablet_owner,25-34,2017,east_central,14
tablet_owner,25-34,2017,north_east,27
tablet_owner,25-34,2017,south,51
tablet_owner,25-34,2017,west_central,19
all_live_theater/concerts/dance-attended_last_12_months,35-44,2017,pacific,31
all_live_theater/concerts/dance-attended_last_12_months,35-44,2017,south_east,11
all_live_theater/concerts/dance-attended_last_12_months,35-44,2017,south_west,29
tablet_owner,35-44,2017,east_central,16
tablet_owner,35-44,2017,north_east,21
tablet_owner,35-44,2017,south,51
tablet_owner,35-44,2017,west_central,19
all_live_theater/concerts/dance-attended_last_12_months,45-54,2017,pacific,17
all_live_theater/concerts/dance-attended_last_12_months,45-54,2017,south_east,17
all_live_theater/concerts/dance-attended_last_12_months,45-54,2017,south_west,16
tablet_owner,45-54,2017,east_central,11
tablet_owner,45-54,2017,north_east,26
tablet_owner,45-54,2017,south,35
tablet_owner,45-54,2017,west_central,18
all_live_theater/concerts/dance-attended_last_12_months,55+,2017,pacific,14
all_live_theater/concerts/dance-attended_last_12_months,55+,2017,south_east,8
all_live_theater/concerts/dance-attended_last_12_months,55+,2017,south_west,9
tablet_owner,55+,2017,east_central,7
tablet_owner,55+,2017,north_east,19
tablet_owner,55+,2017,south,33
tablet_owner,55+,2017,west_central,10
all_live_theater/concerts/dance-attended_last_12_months,18-24,2017,east_central,10
all_live_theater/concerts/dance-attended_last_12_months,18-24,2017,north_east,21
all_live_theater/concerts/dance-attended_last_12_months,18-24,2017,south,30
all_live_theater/concerts/dance-attended_last_12_months,18-24,2017,west_central,8
social_media_[social_media_user],18-24,2017,pacific,24
social_media_[social_media_user],18-24,2017,south_east,23
social_media_[social_media_user],18-24,2017,south_west,34
all_live_theater/concerts/dance-attended_last_12_months,25-34,2017,east_central,7
all_live_theater/concerts/dance-attended_last_12_months,25-34,2017,north_east,28
all_live_theater/concerts/dance-attended_last_12_months,25-34,2017,south,47
all_live_theater/concerts/dance-attended_last_12_months,25-34,2017,west_central,18
social_media_[social_media_user],25-34,2017,pacific,24
social_media_[social_media_user],25-34,2017,south_east,40
social_media_[social_media_user],25-34,2017,south_west,59
all_live_theater/concerts/dance-attended_last_12_months,35-44,2017,east_central,14
all_live_theater/concerts/dance-attended_last_12_months,35-44,2017,north_east,17
all_live_theater/concerts/dance-attended_last_12_months,35-44,2017,south,40
all_live_theater/concerts/dance-attended_last_12_months,35-44,2017,west_central,20
social_media_[social_media_user],35-44,2017,pacific,55
social_media_[social_media_user],35-44,2017,south_east,30
social_media_[social_media_user],35-44,2017,south_west,49
all_live_theater/concerts/dance-attended_last_12_months,45-54,2017,east_central,12
all_live_theater/concerts/dance-attended_last_12_months,45-54,2017,north_east,19
all_live_theater/concerts/dance-attended_last_12_months,45-54,2017,south,33
all_live_theater/concerts/dance-attended_last_12_months,45-54,2017,west_central,14
social_media_[social_media_user],45-54,2017,pacific,29
social_media_[social_media_user],45-54,2017,south_east,27
social_media_[social_media_user],45-54,2017,south_west,25
all_live_theater/concerts/dance-attended_last_12_months,55+,2017,east_central,8
all_live_theater/concerts/dance-attended_last_12_months,55+,2017,north_east,22
all_live_theater/concerts/dance-attended_last_12_months,55+,2017,south,17
all_live_theater/concerts/dance-attended_last_12_months,55+,2017,west_central,9
social_media_[social_media_user],55+,2017,pacific,28
social_media_[social_media_user],55+,2017,south_east,16
social_media_[social_media_user],55+,2017,south_west,31
social_media_[social_media_user],18-24,2017,east_central,15
social_media_[social_media_user],18-24,2017,north_east,30
social_media_[social_media_user],18-24,2017,south,57
social_media_[social_media_user],18-24,2017,west_central,16
social_media_[social_media_user],25-34,2017,east_central,22
social_media_[social_media_user],25-34,2017,north_east,44
social_media_[social_media_user],25-34,2017,south,99
social_media_[social_media_user],25-34,2017,west_central,35
social_media_[social_media_user],35-44,2017,east_central,27
social_media_[social_media_user],35-44,2017,north_east,36
social_media_[social_media_user],35-44,2017,south,79
social_media_[social_media_user],35-44,2017,west_central,24
social_media_[social_media_user],45-54,2017,east_central,14
social_media_[social_media_user],45-54,2017,north_east,29
social_media_[social_media_user],45-54,2017,south,52
social_media_[social_media_user],45-54,2017,west_central,25
social_media_[social_media_user],55+,2017,east_central,16
social_media_[social_media_user],55+,2017,north_east,34
social_media_[social_media_user],55+,2017,south,47
social_media_[social_media_user],55+,2017,west_central,15
