index,category,gender,age,year,division,population
310,radio,Male,18-24,2015,west_central,18
310,supermarket_goer_last_4_weeks,Male,18-24,2016,north_east_central,199
311,radio,Male,25-34,2015,east_central,38
311,radio,Male,25-34,2015,pacific,76
311,radio,Male,25-34,2015,south,115
311,radio,Male,25-34,2015,south_east,40
311,radio,Male,25-34,2015,south_west,75
311,radio,Male,25-34,2015,west_central,46
311,supermarket_goer_last_4_weeks,Male,25-34,2016,north_east_central,211
312,radio,Male,35-44,2015,east_central,56
312,radio,Male,35-44,2015,pacific,74
312,radio,Male,35-44,2015,south,109
312,radio,Male,35-44,2015,south_east,42
312,radio,Male,35-44,2015,south_west,67
312,radio,Male,35-44,2015,west_central,68
312,supermarket_goer_last_4_weeks,Male,35-44,2016,north_east_central,117
313,radio,Male,45-54,2015,east_central,46
313,radio,Male,45-54,2015,pacific,73
313,radio,Male,45-54,2015,south,117
313,radio,Male,45-54,2015,south_east,49
313,radio,Male,45-54,2015,south_west,68
313,radio,Male,45-54,2015,west_central,64
313,supermarket_goer_last_4_weeks,Male,45-54,2016,north_east_central,40
314,radio,Male,55+,2015,east_central,66
314,radio,Male,55+,2015,pacific,92
314,radio,Male,55+,2015,south,168
314,radio,Male,55+,2015,south_east,73
314,radio,Male,55+,2015,south_west,95
314,radio,Male,55+,2015,west_central,92
314,supermarket_goer_last_4_weeks,Male,55+,2016,north_east_central,92
320,digital_music,Male,18-24,2015,east_central,18
320,digital_music,Male,18-24,2015,pacific,36
320,digital_music,Male,18-24,2015,south,52
320,digital_music,Male,18-24,2015,south_east,24
320,digital_music,Male,18-24,2015,south_west,28
320,digital_music,Male,18-24,2015,west_central,20
320,tablet_owner,Male,18-24,2016,north_east_central,118
321,digital_music,Male,25-34,2015,east_central,31
321,digital_music,Male,25-34,2015,pacific,75
321,digital_music,Male,25-34,2015,south,97
321,digital_music,Male,25-34,2015,south_east,35
321,digital_music,Male,25-34,2015,south_west,62
321,digital_music,Male,25-34,2015,west_central,40
321,tablet_owner,Male,25-34,2016,north_east_central,106
322,digital_music,Male,35-44,2015,east_central,29
322,digital_music,Male,35-44,2015,pacific,47
322,digital_music,Male,35-44,2015,south,85
322,digital_music,Male,35-44,2015,south_east,33
322,digital_music,Male,35-44,2015,south_west,52
322,digital_music,Male,35-44,2015,west_central,47
322,tablet_owner,Male,35-44,2016,north_east_central,81
323,digital_music,Male,45-54,2015,east_central,30
323,digital_music,Male,45-54,2015,pacific,50
323,digital_music,Male,45-54,2015,south,67
323,digital_music,Male,45-54,2015,south_east,29
323,digital_music,Male,45-54,2015,south_west,38
323,digital_music,Male,45-54,2015,west_central,35
323,tablet_owner,Male,45-54,2016,north_east_central,11
324,digital_music,Male,55+,2015,east_central,18
324,digital_music,Male,55+,2015,pacific,35
324,digital_music,Male,55+,2015,south,62
324,digital_music,Male,55+,2015,south_east,33
324,digital_music,Male,55+,2015,south_west,29
324,digital_music,Male,55+,2015,west_central,40
324,tablet_owner,Male,55+,2016,north_east_central,40
330,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,north_east_central,116
330,totals,Male,18-24,2016,east_central,27
330,totals,Male,18-24,2016,pacific,38
330,totals,Male,18-24,2016,south,64
330,totals,Male,18-24,2016,south_east,24
330,totals,Male,18-24,2016,south_west,40
330,totals,Male,18-24,2016,west_central,49
331,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,north_east_central,124
331,totals,Male,25-34,2016,east_central,45
331,totals,Male,25-34,2016,pacific,68
331,totals,Male,25-34,2016,south,120
331,totals,Male,25-34,2016,south_east,43
331,totals,Male,25-34,2016,south_west,40
331,totals,Male,25-34,2016,west_central,49
332,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,north_east_central,69
332,totals,Male,35-44,2016,east_central,46
332,totals,Male,35-44,2016,pacific,77
332,totals,Male,35-44,2016,south,141
332,totals,Male,35-44,2016,south_east,69
332,totals,Male,35-44,2016,south_west,72
332,totals,Male,35-44,2016,west_central,63
333,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,north_east_central,24
333,totals,Male,45-54,2016,east_central,66
333,totals,Male,45-54,2016,pacific,72
333,totals,Male,45-54,2016,south,187
333,totals,Male,45-54,2016,south_east,87
333,totals,Male,45-54,2016,south_west,100
333,totals,Male,45-54,2016,west_central,81
334,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,north_east_central,52
334,totals,Male,55+,2016,east_central,88
334,totals,Male,55+,2016,pacific,158
334,totals,Male,55+,2016,south,267
334,totals,Male,55+,2016,south_east,132
334,totals,Male,55+,2016,south_west,135
334,totals,Male,55+,2016,west_central,115
340,social_media_[social_media_user],Male,18-24,2016,north_east_central,199
340,video_game,Male,18-24,2016,east_central,23
340,video_game,Male,18-24,2016,pacific,29
340,video_game,Male,18-24,2016,south,39
340,video_game,Male,18-24,2016,south_east,17
340,video_game,Male,18-24,2016,south_west,22
340,video_game,Male,18-24,2016,west_central,30
341,social_media_[social_media_user],Male,25-34,2016,north_east_central,158
341,video_game,Male,25-34,2016,east_central,33
341,video_game,Male,25-34,2016,pacific,53
341,video_game,Male,25-34,2016,south,86
341,video_game,Male,25-34,2016,south_east,30
341,video_game,Male,25-34,2016,south_west,22
341,video_game,Male,25-34,2016,west_central,35
342,social_media_[social_media_user],Male,35-44,2016,north_east_central,115
342,video_game,Male,35-44,2016,east_central,34
342,video_game,Male,35-44,2016,pacific,48
342,video_game,Male,35-44,2016,south,72
342,video_game,Male,35-44,2016,south_east,35
342,video_game,Male,35-44,2016,south_west,37
342,video_game,Male,35-44,2016,west_central,31
343,social_media_[social_media_user],Male,45-54,2016,north_east_central,40
343,video_game,Male,45-54,2016,east_central,25
343,video_game,Male,45-54,2016,pacific,26
343,video_game,Male,45-54,2016,south,66
343,video_game,Male,45-54,2016,south_east,30
343,video_game,Male,45-54,2016,south_west,36
343,video_game,Male,45-54,2016,west_central,33
344,social_media_[social_media_user],Male,55+,2016,north_east_central,78
344,video_game,Male,55+,2016,east_central,11
344,video_game,Male,55+,2016,pacific,26
344,video_game,Male,55+,2016,south,46
344,video_game,Male,55+,2016,south_east,24
344,video_game,Male,55+,2016,south_west,22
344,video_game,Male,55+,2016,west_central,25
350,streaming_video,Male,18-24,2016,east_central,21
350,streaming_video,Male,18-24,2016,pacific,31
350,streaming_video,Male,18-24,2016,south,51
350,streaming_video,Male,18-24,2016,south_east,20
350,streaming_video,Male,18-24,2016,south_west,31
350,streaming_video,Male,18-24,2016,west_central,38
350,totals,Male,18-24,2017,north_east_central,30
351,streaming_video,Male,25-34,2016,east_central,40
351,streaming_video,Male,25-34,2016,pacific,59
351,streaming_video,Male,25-34,2016,south,107
351,streaming_video,Male,25-34,2016,south_east,39
351,streaming_video,Male,25-34,2016,south_west,31
351,streaming_video,Male,25-34,2016,west_central,40
351,totals,Male,25-34,2017,north_east_central,44
352,streaming_video,Male,35-44,2016,east_central,33
352,streaming_video,Male,35-44,2016,pacific,64
352,streaming_video,Male,35-44,2016,south,118
352,streaming_video,Male,35-44,2016,south_east,56
352,streaming_video,Male,35-44,2016,south_west,62
352,streaming_video,Male,35-44,2016,west_central,52
352,totals,Male,35-44,2017,north_east_central,37
353,streaming_video,Male,45-54,2016,east_central,51
353,streaming_video,Male,45-54,2016,pacific,56
353,streaming_video,Male,45-54,2016,south,154
353,streaming_video,Male,45-54,2016,south_east,70
353,streaming_video,Male,45-54,2016,south_west,84
353,streaming_video,Male,45-54,2016,west_central,64
353,totals,Male,45-54,2017,north_east_central,35
354,streaming_video,Male,55+,2016,east_central,66
354,streaming_video,Male,55+,2016,pacific,118
354,streaming_video,Male,55+,2016,south,196
354,streaming_video,Male,55+,2016,south_east,96
354,streaming_video,Male,55+,2016,south_west,100
354,streaming_video,Male,55+,2016,west_central,88
354,totals,Male,55+,2017,north_east_central,38
360,digital_music,Male,18-24,2016,east_central,27
360,digital_music,Male,18-24,2016,pacific,38
360,digital_music,Male,18-24,2016,south,64
360,digital_music,Male,18-24,2016,south_east,24
360,digital_music,Male,18-24,2016,south_west,40
360,digital_music,Male,18-24,2016,west_central,49
360,video_game,Male,18-24,2017,north_east_central,28
361,digital_music,Male,25-34,2016,east_central,45
361,digital_music,Male,25-34,2016,pacific,68
361,digital_music,Male,25-34,2016,south,120
361,digital_music,Male,25-34,2016,south_east,43
361,digital_music,Male,25-34,2016,south_west,40
361,digital_music,Male,25-34,2016,west_central,49
361,video_game,Male,25-34,2017,north_east_central,40
362,digital_music,Male,35-44,2016,east_central,46
362,digital_music,Male,35-44,2016,pacific,77
362,digital_music,Male,35-44,2016,south,141
362,digital_music,Male,35-44,2016,south_east,69
362,digital_music,Male,35-44,2016,south_west,72
362,digital_music,Male,35-44,2016,west_central,63
362,video_game,Male,35-44,2017,north_east_central,35
363,digital_music,Male,45-54,2016,east_central,66
363,digital_music,Male,45-54,2016,pacific,72
363,digital_music,Male,45-54,2016,south,187
363,digital_music,Male,45-54,2016,south_east,87
363,digital_music,Male,45-54,2016,south_west,100
363,digital_music,Male,45-54,2016,west_central,81
363,video_game,Male,45-54,2017,north_east_central,33
364,digital_music,Male,55+,2016,east_central,88
364,digital_music,Male,55+,2016,pacific,158
364,digital_music,Male,55+,2016,south,267
364,digital_music,Male,55+,2016,south_east,132
364,digital_music,Male,55+,2016,south_west,135
364,digital_music,Male,55+,2016,west_central,115
364,video_game,Male,55+,2017,north_east_central,26
370,streaming_video,Male,18-24,2017,north_east_central,28
370,tv,Male,18-24,2016,east_central,17
370,tv,Male,18-24,2016,pacific,22
370,tv,Male,18-24,2016,south,41
370,tv,Male,18-24,2016,south_east,15
370,tv,Male,18-24,2016,south_west,26
370,tv,Male,18-24,2016,west_central,32
371,streaming_video,Male,25-34,2017,north_east_central,43
371,tv,Male,25-34,2016,east_central,32
371,tv,Male,25-34,2016,pacific,41
371,tv,Male,25-34,2016,south,93
371,tv,Male,25-34,2016,south_east,36
371,tv,Male,25-34,2016,south_west,26
371,tv,Male,25-34,2016,west_central,43
372,streaming_video,Male,35-44,2017,north_east_central,30
372,tv,Male,35-44,2016,east_central,38
372,tv,Male,35-44,2016,pacific,63
372,tv,Male,35-44,2016,south,114
372,tv,Male,35-44,2016,south_east,56
372,tv,Male,35-44,2016,south_west,58
372,tv,Male,35-44,2016,west_central,55
373,streaming_video,Male,45-54,2017,north_east_central,29
373,tv,Male,45-54,2016,east_central,60
373,tv,Male,45-54,2016,pacific,64
373,tv,Male,45-54,2016,south,165
373,tv,Male,45-54,2016,south_east,73
373,tv,Male,45-54,2016,south_west,92
373,tv,Male,45-54,2016,west_central,73
374,streaming_video,Male,55+,2017,north_east_central,25
374,tv,Male,55+,2016,east_central,84
374,tv,Male,55+,2016,pacific,149
374,tv,Male,55+,2016,south,248
374,tv,Male,55+,2016,south_east,122
374,tv,Male,55+,2016,south_west,126
374,tv,Male,55+,2016,west_central,108
380,digital_music,Male,18-24,2017,north_east_central,30
380,radio,Male,18-24,2016,east_central,20
380,radio,Male,18-24,2016,pacific,20
380,radio,Male,18-24,2016,south,42
380,radio,Male,18-24,2016,south_east,13
380,radio,Male,18-24,2016,south_west,29
380,radio,Male,18-24,2016,west_central,31
381,digital_music,Male,25-34,2017,north_east_central,44
381,radio,Male,25-34,2016,east_central,32
381,radio,Male,25-34,2016,pacific,46
381,radio,Male,25-34,2016,south,83
381,radio,Male,25-34,2016,south_east,27
381,radio,Male,25-34,2016,south_west,29
381,radio,Male,25-34,2016,west_central,33
382,digital_music,Male,35-44,2017,north_east_central,37
382,radio,Male,35-44,2016,east_central,34
382,radio,Male,35-44,2016,pacific,55
382,radio,Male,35-44,2016,south,108
382,radio,Male,35-44,2016,south_east,53
382,radio,Male,35-44,2016,south_west,55
382,radio,Male,35-44,2016,west_central,54
383,digital_music,Male,45-54,2017,north_east_central,35
383,radio,Male,45-54,2016,east_central,54
383,radio,Male,45-54,2016,pacific,53
383,radio,Male,45-54,2016,south,149
383,radio,Male,45-54,2016,south_east,70
383,radio,Male,45-54,2016,south_west,79
383,radio,Male,45-54,2016,west_central,69
384,digital_music,Male,55+,2017,north_east_central,38
384,radio,Male,55+,2016,east_central,66
384,radio,Male,55+,2016,pacific,120
384,radio,Male,55+,2016,south,186
384,radio,Male,55+,2016,south_east,89
384,radio,Male,55+,2016,south_west,97
384,radio,Male,55+,2016,west_central,90
390,magazine,Male,18-24,2016,east_central,21
390,magazine,Male,18-24,2016,pacific,28
390,magazine,Male,18-24,2016,south,45
390,magazine,Male,18-24,2016,south_east,17
390,magazine,Male,18-24,2016,south_west,28
390,magazine,Male,18-24,2016,west_central,37
390,tv,Male,18-24,2017,north_east_central,20
391,magazine,Male,25-34,2016,east_central,33
391,magazine,Male,25-34,2016,pacific,53
391,magazine,Male,25-34,2016,south,83
391,magazine,Male,25-34,2016,south_east,33
391,magazine,Male,25-34,2016,south_west,28
391,magazine,Male,25-34,2016,west_central,37
391,tv,Male,25-34,2017,north_east_central,34
392,magazine,Male,35-44,2016,east_central,37
392,magazine,Male,35-44,2016,pacific,59
392,magazine,Male,35-44,2016,south,87
392,magazine,Male,35-44,2016,south_east,45
392,magazine,Male,35-44,2016,south_west,42
392,magazine,Male,35-44,2016,west_central,47
392,tv,Male,35-44,2017,north_east_central,32
393,magazine,Male,45-54,2016,east_central,55
393,magazine,Male,45-54,2016,pacific,59
393,magazine,Male,45-54,2016,south,145
393,magazine,Male,45-54,2016,south_east,72
393,magazine,Male,45-54,2016,south_west,73
393,magazine,Male,45-54,2016,west_central,66
393,tv,Male,45-54,2017,north_east_central,33
394,magazine,Male,55+,2016,east_central,78
394,magazine,Male,55+,2016,pacific,136
394,magazine,Male,55+,2016,south,233
394,magazine,Male,55+,2016,south_east,115
394,magazine,Male,55+,2016,south_west,118
394,magazine,Male,55+,2016,west_central,101
394,tv,Male,55+,2017,north_east_central,37
400,movie_goers,Male,18-24,2016,east_central,27
400,movie_goers,Male,18-24,2016,pacific,38
400,movie_goers,Male,18-24,2016,south,64
400,movie_goers,Male,18-24,2016,south_east,24
400,movie_goers,Male,18-24,2016,south_west,40
400,movie_goers,Male,18-24,2016,west_central,49
400,radio,Male,18-24,2017,north_east_central,24
401,movie_goers,Male,25-34,2016,east_central,45
401,movie_goers,Male,25-34,2016,pacific,68
401,movie_goers,Male,25-34,2016,south,120
401,movie_goers,Male,25-34,2016,south_east,43
401,movie_goers,Male,25-34,2016,south_west,40
401,movie_goers,Male,25-34,2016,west_central,49
401,radio,Male,25-34,2017,north_east_central,28
402,movie_goers,Male,35-44,2016,east_central,46
402,movie_goers,Male,35-44,2016,pacific,77
402,movie_goers,Male,35-44,2016,south,141
402,movie_goers,Male,35-44,2016,south_east,69
402,movie_goers,Male,35-44,2016,south_west,72
402,movie_goers,Male,35-44,2016,west_central,63
402,radio,Male,35-44,2017,north_east_central,29
403,movie_goers,Male,45-54,2016,east_central,66
403,movie_goers,Male,45-54,2016,pacific,72
403,movie_goers,Male,45-54,2016,south,187
403,movie_goers,Male,45-54,2016,south_east,87
403,movie_goers,Male,45-54,2016,south_west,100
403,movie_goers,Male,45-54,2016,west_central,81
403,radio,Male,45-54,2017,north_east_central,28
404,movie_goers,Male,55+,2016,east_central,88
404,movie_goers,Male,55+,2016,pacific,158
404,movie_goers,Male,55+,2016,south,267
404,movie_goers,Male,55+,2016,south_east,132
404,movie_goers,Male,55+,2016,south_west,135
404,movie_goers,Male,55+,2016,west_central,115
404,radio,Male,55+,2017,north_east_central,31
410,magazine,Male,18-24,2017,north_east_central,27
410,supermarket_goer_last_4_weeks,Male,18-24,2016,east_central,25
410,supermarket_goer_last_4_weeks,Male,18-24,2016,pacific,35
410,supermarket_goer_last_4_weeks,Male,18-24,2016,south,63
410,supermarket_goer_last_4_weeks,Male,18-24,2016,south_east,23
410,supermarket_goer_last_4_weeks,Male,18-24,2016,south_west,40
410,supermarket_goer_last_4_weeks,Male,18-24,2016,west_central,49
411,magazine,Male,25-34,2017,north_east_central,36
411,supermarket_goer_last_4_weeks,Male,25-34,2016,east_central,45
411,supermarket_goer_last_4_weeks,Male,25-34,2016,pacific,68
411,supermarket_goer_last_4_weeks,Male,25-34,2016,south,120
411,supermarket_goer_last_4_weeks,Male,25-34,2016,south_east,43
411,supermarket_goer_last_4_weeks,Male,25-34,2016,south_west,40
411,supermarket_goer_last_4_weeks,Male,25-34,2016,west_central,49
412,magazine,Male,35-44,2017,north_east_central,27
412,supermarket_goer_last_4_weeks,Male,35-44,2016,east_central,45
412,supermarket_goer_last_4_weeks,Male,35-44,2016,pacific,74
412,supermarket_goer_last_4_weeks,Male,35-44,2016,south,140
412,supermarket_goer_last_4_weeks,Male,35-44,2016,south_east,69
412,supermarket_goer_last_4_weeks,Male,35-44,2016,south_west,71
412,supermarket_goer_last_4_weeks,Male,35-44,2016,west_central,63
413,magazine,Male,45-54,2017,north_east_central,29
413,supermarket_goer_last_4_weeks,Male,45-54,2016,east_central,65
413,supermarket_goer_last_4_weeks,Male,45-54,2016,pacific,72
413,supermarket_goer_last_4_weeks,Male,45-54,2016,south,185
413,supermarket_goer_last_4_weeks,Male,45-54,2016,south_east,86
413,supermarket_goer_last_4_weeks,Male,45-54,2016,south_west,99
413,supermarket_goer_last_4_weeks,Male,45-54,2016,west_central,81
414,magazine,Male,55+,2017,north_east_central,32
414,supermarket_goer_last_4_weeks,Male,55+,2016,east_central,86
414,supermarket_goer_last_4_weeks,Male,55+,2016,pacific,155
414,supermarket_goer_last_4_weeks,Male,55+,2016,south,266
414,supermarket_goer_last_4_weeks,Male,55+,2016,south_east,131
414,supermarket_goer_last_4_weeks,Male,55+,2016,south_west,135
414,supermarket_goer_last_4_weeks,Male,55+,2016,west_central,112
420,movie_goers,Male,18-24,2017,north_east_central,30
420,tablet_owner,Male,18-24,2016,east_central,7
420,tablet_owner,Male,18-24,2016,pacific,7
420,tablet_owner,Male,18-24,2016,south,19
420,tablet_owner,Male,18-24,2016,south_east,7
420,tablet_owner,Male,18-24,2016,south_west,12
420,tablet_owner,Male,18-24,2016,west_central,17
421,movie_goers,Male,25-34,2017,north_east_central,44
421,tablet_owner,Male,25-34,2016,east_central,16
421,tablet_owner,Male,25-34,2016,pacific,33
421,tablet_owner,Male,25-34,2016,south,50
421,tablet_owner,Male,25-34,2016,south_east,19
421,tablet_owner,Male,25-34,2016,south_west,12
421,tablet_owner,Male,25-34,2016,west_central,25
422,movie_goers,Male,35-44,2017,north_east_central,37
422,tablet_owner,Male,35-44,2016,east_central,27
422,tablet_owner,Male,35-44,2016,pacific,39
422,tablet_owner,Male,35-44,2016,south,76
422,tablet_owner,Male,35-44,2016,south_east,39
422,tablet_owner,Male,35-44,2016,south_west,37
422,tablet_owner,Male,35-44,2016,west_central,33
423,movie_goers,Male,45-54,2017,north_east_central,35
423,tablet_owner,Male,45-54,2016,east_central,32
423,tablet_owner,Male,45-54,2016,pacific,44
423,tablet_owner,Male,45-54,2016,south,97
423,tablet_owner,Male,45-54,2016,south_east,43
423,tablet_owner,Male,45-54,2016,south_west,54
423,tablet_owner,Male,45-54,2016,west_central,53
424,movie_goers,Male,55+,2017,north_east_central,38
424,tablet_owner,Male,55+,2016,east_central,34
424,tablet_owner,Male,55+,2016,pacific,66
424,tablet_owner,Male,55+,2016,south,95
424,tablet_owner,Male,55+,2016,south_east,48
424,tablet_owner,Male,55+,2016,south_west,47
424,tablet_owner,Male,55+,2016,west_central,52
430,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,east_central,13
430,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,pacific,22
430,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,south,26
430,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,south_east,12
430,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,south_west,14
430,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,west_central,30
430,supermarket_goer_last_4_weeks,Male,18-24,2017,north_east_central,28
431,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,east_central,25
431,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,pacific,32
431,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,south,57
431,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,south_east,22
431,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,south_west,14
431,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,west_central,25
431,supermarket_goer_last_4_weeks,Male,25-34,2017,north_east_central,44
432,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,east_central,25
432,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,pacific,35
432,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,south,66
432,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,south_east,33
432,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,south_west,33
432,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,west_central,29
432,supermarket_goer_last_4_weeks,Male,35-44,2017,north_east_central,36
433,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,east_central,34
433,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,pacific,37
433,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,south,89
433,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,south_east,42
433,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,south_west,47
433,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,west_central,43
433,supermarket_goer_last_4_weeks,Male,45-54,2017,north_east_central,34
434,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,east_central,42
434,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,pacific,72
434,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,south,121
434,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,south_east,62
434,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,south_west,59
434,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,west_central,54
434,supermarket_goer_last_4_weeks,Male,55+,2017,north_east_central,37
440,social_media_[social_media_user],Male,18-24,2016,east_central,26
440,social_media_[social_media_user],Male,18-24,2016,pacific,37
440,social_media_[social_media_user],Male,18-24,2016,south,58
440,social_media_[social_media_user],Male,18-24,2016,south_east,21
440,social_media_[social_media_user],Male,18-24,2016,south_west,37
440,social_media_[social_media_user],Male,18-24,2016,west_central,47
440,tablet_owner,Male,18-24,2017,north_east_central,18
441,social_media_[social_media_user],Male,25-34,2016,east_central,41
441,social_media_[social_media_user],Male,25-34,2016,pacific,63
441,social_media_[social_media_user],Male,25-34,2016,south,112
441,social_media_[social_media_user],Male,25-34,2016,south_east,39
441,social_media_[social_media_user],Male,25-34,2016,south_west,37
441,social_media_[social_media_user],Male,25-34,2016,west_central,48
441,tablet_owner,Male,25-34,2017,north_east_central,27
442,social_media_[social_media_user],Male,35-44,2016,east_central,41
442,social_media_[social_media_user],Male,35-44,2016,pacific,71
442,social_media_[social_media_user],Male,35-44,2016,south,131
442,social_media_[social_media_user],Male,35-44,2016,south_east,64
442,social_media_[social_media_user],Male,35-44,2016,south_west,67
442,social_media_[social_media_user],Male,35-44,2016,west_central,56
442,tablet_owner,Male,35-44,2017,north_east_central,21
443,social_media_[social_media_user],Male,45-54,2016,east_central,54
443,social_media_[social_media_user],Male,45-54,2016,pacific,66
443,social_media_[social_media_user],Male,45-54,2016,south,155
443,social_media_[social_media_user],Male,45-54,2016,south_east,75
443,social_media_[social_media_user],Male,45-54,2016,south_west,80
443,social_media_[social_media_user],Male,45-54,2016,west_central,66
443,tablet_owner,Male,45-54,2017,north_east_central,26
444,social_media_[social_media_user],Male,55+,2016,east_central,55
444,social_media_[social_media_user],Male,55+,2016,pacific,106
444,social_media_[social_media_user],Male,55+,2016,south,190
444,social_media_[social_media_user],Male,55+,2016,south_east,91
444,social_media_[social_media_user],Male,55+,2016,south_west,99
444,social_media_[social_media_user],Male,55+,2016,west_central,73
444,tablet_owner,Male,55+,2017,north_east_central,19
450,all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,north_east_central,21
450,totals,Male,18-24,2017,east_central,15
450,totals,Male,18-24,2017,south,61
450,totals,Male,18-24,2017,west_central,17
450,video_game,Male,18-24,2017,pacific,25
450,video_game,Male,18-24,2017,south_east,24
450,video_game,Male,18-24,2017,south_west,36
451,all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,north_east_central,28
451,totals,Male,25-34,2017,east_central,22
451,totals,Male,25-34,2017,south,102
451,totals,Male,25-34,2017,west_central,37
451,video_game,Male,25-34,2017,pacific,25
451,video_game,Male,25-34,2017,south_east,39
451,video_game,Male,25-34,2017,south_west,62
452,all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,north_east_central,17
452,totals,Male,35-44,2017,east_central,28
452,totals,Male,35-44,2017,south,84
452,totals,Male,35-44,2017,west_central,26
452,video_game,Male,35-44,2017,pacific,52
452,video_game,Male,35-44,2017,south_east,31
452,video_game,Male,35-44,2017,south_west,51
453,all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,north_east_central,19
453,totals,Male,45-54,2017,east_central,15
453,totals,Male,45-54,2017,south,60
453,totals,Male,45-54,2017,west_central,28
453,video_game,Male,45-54,2017,pacific,29
453,video_game,Male,45-54,2017,south_east,29
453,video_game,Male,45-54,2017,south_west,24
454,all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,north_east_central,22
454,totals,Male,55+,2017,east_central,19
454,totals,Male,55+,2017,south,52
454,totals,Male,55+,2017,west_central,20
454,video_game,Male,55+,2017,pacific,27
454,video_game,Male,55+,2017,south_east,14
454,video_game,Male,55+,2017,south_west,32
460,social_media_[social_media_user],Male,18-24,2017,north_east_central,30
460,streaming_video,Male,18-24,2017,pacific,23
460,streaming_video,Male,18-24,2017,south_east,22
460,streaming_video,Male,18-24,2017,south_west,32
460,video_game,Male,18-24,2017,east_central,15
460,video_game,Male,18-24,2017,south,60
460,video_game,Male,18-24,2017,west_central,17
461,social_media_[social_media_user],Male,25-34,2017,north_east_central,44
461,streaming_video,Male,25-34,2017,pacific,23
461,streaming_video,Male,25-34,2017,south_east,31
461,streaming_video,Male,25-34,2017,south_west,54
461,video_game,Male,25-34,2017,east_central,22
461,video_game,Male,25-34,2017,south,101
461,video_game,Male,25-34,2017,west_central,37
462,social_media_[social_media_user],Male,35-44,2017,north_east_central,36
462,streaming_video,Male,35-44,2017,pacific,50
462,streaming_video,Male,35-44,2017,south_east,23
462,streaming_video,Male,35-44,2017,south_west,44
462,video_game,Male,35-44,2017,east_central,28
462,video_game,Male,35-44,2017,south,82
462,video_game,Male,35-44,2017,west_central,26
463,social_media_[social_media_user],Male,45-54,2017,north_east_central,29
463,streaming_video,Male,45-54,2017,pacific,26
463,streaming_video,Male,45-54,2017,south_east,29
463,streaming_video,Male,45-54,2017,south_west,24
463,video_game,Male,45-54,2017,east_central,13
463,video_game,Male,45-54,2017,south,53
463,video_game,Male,45-54,2017,west_central,21
464,social_media_[social_media_user],Male,55+,2017,north_east_central,34
464,streaming_video,Male,55+,2017,pacific,28
464,streaming_video,Male,55+,2017,south_east,15
464,streaming_video,Male,55+,2017,south_west,29
464,video_game,Male,55+,2017,east_central,15
464,video_game,Male,55+,2017,south,46
464,video_game,Male,55+,2017,west_central,20
470,digital_music,Male,18-24,2017,pacific,25
470,digital_music,Male,18-24,2017,south_east,24
470,digital_music,Male,18-24,2017,south_west,37
470,streaming_video,Male,18-24,2017,east_central,14
470,streaming_video,Male,18-24,2017,south,54
470,streaming_video,Male,18-24,2017,west_central,15
