Category,Gender,Age,Year,Division,Population
digital_music,Female,45-54,2015,east_central,36
digital_music,Female,55+,2015,east_central,21
totals,Male,28-24,2016,east_central,27
totals,Male,25-34,2016,east_central,45
totals,Male,35-44,2016,east_central,46
totals,Male,45-54,2016,east_central,66
totals,Male,55+,2016,east_central,88
totals,Female,28-24,2016,east_central,35
totals,Female,25-34,2016,east_central,79
totals,Female,35-44,2016,east_central,69
totals,Female,45-54,2016,east_central,102
totals,Female,55+,2016,east_central,150
video_game,Male,28-24,2016,east_central,23
video_game,Male,25-34,2016,east_central,33
video_game,Male,35-44,2016,east_central,34
video_game,Male,45-54,2016,east_central,25
video_game,Male,55+,2016,east_central,11
video_game,Female,28-24,2016,east_central,15
video_game,Female,25-34,2016,east_central,41
video_game,Female,35-44,2016,east_central,28
video_game,Female,45-54,2016,east_central,29
video_game,Female,55+,2016,east_central,27
streaming_video,Male,28-24,2016,east_central,21
streaming_video,Male,25-34,2016,east_central,40
streaming_video,Male,35-44,2016,east_central,33
streaming_video,Male,45-54,2016,east_central,51
streaming_video,Male,55+,2016,east_central,66
streaming_video,Female,28-24,2016,east_central,31
streaming_video,Female,25-34,2016,east_central,60
streaming_video,Female,35-44,2016,east_central,57
streaming_video,Female,45-54,2016,east_central,75
streaming_video,Female,55+,2016,east_central,108
digital_music,Male,28-24,2016,east_central,27
digital_music,Male,25-34,2016,east_central,45
digital_music,Male,35-44,2016,east_central,46
digital_music,Male,45-54,2016,east_central,66
digital_music,Male,55+,2016,east_central,88
digital_music,Female,28-24,2016,east_central,35
digital_music,Female,25-34,2016,east_central,79
digital_music,Female,35-44,2016,east_central,69
digital_music,Female,45-54,2016,east_central,102
digital_music,Female,55+,2016,east_central,150
tv,Male,28-24,2016,east_central,17
tv,Male,25-34,2016,east_central,32
tv,Male,35-44,2016,east_central,38
tv,Male,45-54,2016,east_central,60
tv,Male,55+,2016,east_central,84
tv,Female,28-24,2016,east_central,25
tv,Female,25-34,2016,east_central,63
tv,Female,35-44,2016,east_central,60
tv,Female,45-54,2016,east_central,97
tv,Female,55+,2016,east_central,142
radio,Male,28-24,2016,east_central,20
radio,Male,25-34,2016,east_central,32
radio,Male,35-44,2016,east_central,34
radio,Male,45-54,2016,east_central,54
radio,Male,55+,2016,east_central,66
radio,Female,28-24,2016,east_central,29
radio,Female,25-34,2016,east_central,64
radio,Female,35-44,2016,east_central,63
radio,Female,45-54,2016,east_central,85
radio,Female,55+,2016,east_central,110
magazine,Male,28-24,2016,east_central,21
magazine,Male,25-34,2016,east_central,33
magazine,Male,35-44,2016,east_central,37
magazine,Male,45-54,2016,east_central,55
magazine,Male,55+,2016,east_central,78
magazine,Female,28-24,2016,east_central,29
magazine,Female,25-34,2016,east_central,58
magazine,Female,35-44,2016,east_central,54
magazine,Female,45-54,2016,east_central,93
magazine,Female,55+,2016,east_central,136
movie_goers,Male,28-24,2016,east_central,27
movie_goers,Male,25-34,2016,east_central,45
movie_goers,Male,35-44,2016,east_central,46
movie_goers,Male,45-54,2016,east_central,66
movie_goers,Male,55+,2016,east_central,88
movie_goers,Female,28-24,2016,east_central,35
movie_goers,Female,25-34,2016,east_central,79
movie_goers,Female,35-44,2016,east_central,69
movie_goers,Female,45-54,2016,east_central,102
movie_goers,Female,55+,2016,east_central,150
supermarket_goer_last_4_weeks,Male,28-24,2016,east_central,25
supermarket_goer_last_4_weeks,Male,25-34,2016,east_central,45
supermarket_goer_last_4_weeks,Male,35-44,2016,east_central,45
supermarket_goer_last_4_weeks,Male,45-54,2016,east_central,65
supermarket_goer_last_4_weeks,Male,55+,2016,east_central,86
supermarket_goer_last_4_weeks,Female,28-24,2016,east_central,35
supermarket_goer_last_4_weeks,Female,25-34,2016,east_central,79
supermarket_goer_last_4_weeks,Female,35-44,2016,east_central,69
supermarket_goer_last_4_weeks,Female,45-54,2016,east_central,102
supermarket_goer_last_4_weeks,Female,55+,2016,east_central,147
tablet_owner,Male,28-24,2016,east_central,7
tablet_owner,Male,25-34,2016,east_central,16
tablet_owner,Male,35-44,2016,east_central,27
tablet_owner,Male,45-54,2016,east_central,32
tablet_owner,Male,55+,2016,east_central,34
tablet_owner,Female,28-24,2016,east_central,16
tablet_owner,Female,25-34,2016,east_central,43
tablet_owner,Female,35-44,2016,east_central,43
tablet_owner,Female,45-54,2016,east_central,56
tablet_owner,Female,55+,2016,east_central,69
all_live_theater/concerts/dance-attended_last_12_months,Male,28-24,2016,east_central,13
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,east_central,25
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,east_central,25
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,east_central,34
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,east_central,42
all_live_theater/concerts/dance-attended_last_12_months,Female,28-24,2016,east_central,23
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,east_central,36
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,east_central,36
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,east_central,57
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,east_central,68
social_media_[social_media_user],Male,28-24,2016,east_central,26
social_media_[social_media_user],Male,25-34,2016,east_central,41
social_media_[social_media_user],Male,35-44,2016,east_central,41
social_media_[social_media_user],Male,45-54,2016,east_central,54
social_media_[social_media_user],Male,55+,2016,east_central,55
social_media_[social_media_user],Female,28-24,2016,east_central,35
social_media_[social_media_user],Female,25-34,2016,east_central,79
social_media_[social_media_user],Female,35-44,2016,east_central,67
social_media_[social_media_user],Female,45-54,2016,east_central,93
social_media_[social_media_user],Female,55+,2016,east_central,114
totals,Male,28-24,2017,east_central,15
totals,Male,25-34,2017,east_central,22
totals,Male,35-44,2017,east_central,28
totals,Male,45-54,2017,east_central,15
totals,Male,55+,2017,east_central,19
totals,Female,28-24,2017,east_central,7
totals,Female,25-34,2017,east_central,29
totals,Female,35-44,2017,east_central,25
totals,Female,45-54,2017,east_central,18
totals,Female,55+,2017,east_central,16
video_game,Male,28-24,2017,east_central,15
video_game,Male,25-34,2017,east_central,22
video_game,Male,35-44,2017,east_central,28
video_game,Male,45-54,2017,east_central,13
video_game,Male,55+,2017,east_central,15
video_game,Female,28-24,2017,east_central,6
video_game,Female,25-34,2017,east_central,26
video_game,Female,35-44,2017,east_central,25
video_game,Female,45-54,2017,east_central,17
video_game,Female,55+,2017,east_central,13
streaming_video,Male,28-24,2017,east_central,14
streaming_video,Male,25-34,2017,east_central,19
streaming_video,Male,35-44,2017,east_central,26
streaming_video,Male,45-54,2017,east_central,12
streaming_video,Male,55+,2017,east_central,15
streaming_video,Female,28-24,2017,east_central,7
streaming_video,Female,25-34,2017,east_central,26
streaming_video,Female,35-44,2017,east_central,21
streaming_video,Female,45-54,2017,east_central,15
streaming_video,Female,55+,2017,east_central,13
digital_music,Male,28-24,2017,east_central,15
digital_music,Male,25-34,2017,east_central,22
digital_music,Male,35-44,2017,east_central,28
digital_music,Male,45-54,2017,east_central,15
digital_music,Male,55+,2017,east_central,19
digital_music,Female,28-24,2017,east_central,7
digital_music,Female,25-34,2017,east_central,29
digital_music,Female,35-44,2017,east_central,25
digital_music,Female,45-54,2017,east_central,18
digital_music,Female,55+,2017,east_central,16
tv,Male,28-24,2017,east_central,13
tv,Male,25-34,2017,east_central,11
tv,Male,35-44,2017,east_central,27
tv,Male,45-54,2017,east_central,13
tv,Male,55+,2017,east_central,18
tv,Female,28-24,2017,east_central,6
tv,Female,25-34,2017,east_central,18
tv,Female,35-44,2017,east_central,23
tv,Female,45-54,2017,east_central,17
tv,Female,55+,2017,east_central,15
radio,Male,28-24,2017,east_central,10
radio,Male,25-34,2017,east_central,13
radio,Male,35-44,2017,east_central,25
radio,Male,45-54,2017,east_central,13
radio,Male,55+,2017,east_central,14
radio,Female,28-24,2017,east_central,5
radio,Female,25-34,2017,east_central,25
radio,Female,35-44,2017,east_central,20
