category,gender,age,year,division,population
social_media_[social_media_user],Male,35-44,2015,south_west,84
social_media_[social_media_user],Male,45-54,2015,south_west,71
social_media_[social_media_user],Male,55+,2015,south_west,72
social_media_[social_media_user],Female,18-24,2015,south_west,100
social_media_[social_media_user],Female,25-34,2015,south_west,145
social_media_[social_media_user],Female,35-44,2015,south_west,136
social_media_[social_media_user],Female,45-54,2015,south_west,105
social_media_[social_media_user],Female,55+,2015,south_west,117
radio,Male,18-24,2015,south_west,25
radio,Male,25-34,2015,south_west,75
radio,Male,35-44,2015,south_west,67
radio,Male,45-54,2015,south_west,68
radio,Male,55+,2015,south_west,95
radio,Female,18-24,2015,south_west,79
radio,Female,25-34,2015,south_west,132
radio,Female,35-44,2015,south_west,117
radio,Female,45-54,2015,south_west,99
radio,Female,55+,2015,south_west,119
digital_music,Male,18-24,2015,south_west,28
digital_music,Male,25-34,2015,south_west,62
digital_music,Male,35-44,2015,south_west,52
digital_music,Male,45-54,2015,south_west,38
digital_music,Male,55+,2015,south_west,29
digital_music,Female,18-24,2015,south_west,84
digital_music,Female,25-34,2015,south_west,87
digital_music,Female,35-44,2015,south_west,79
digital_music,Female,45-54,2015,south_west,56
digital_music,Female,55+,2015,south_west,42
totals,Male,18-24,2016,south_west,40
totals,Male,25-34,2016,south_west,40
totals,Male,35-44,2016,south_west,72
totals,Male,45-54,2016,south_west,100
totals,Male,55+,2016,south_west,135
totals,Female,18-24,2016,south_west,74
totals,Female,25-34,2016,south_west,102
