category,gender,age,year,division,population,share
tablet_owner,Female,18-24,2014,south_east,22,0.34375
tablet_owner,Female,25-34,2014,south_east,50,0.5154639175257731
tablet_owner,Female,35-44,2014,south_east,61,0.5083333333333333
tablet_owner,Female,45-54,2014,south_east,71,0.5338345864661654
tablet_owner,Female,55+,2014,south_east,52,0.3561643835616438
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2014,south_east,15,0.4411764705882353
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2014,south_east,26,0.40625
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2014,south_east,25,0.352112676056338
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2014,south_east,43,0.5058823529411764
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2014,south_east,60,0.425531914893617
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2014,south_east,36,0.5625
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2014,south_east,52,0.5360824742268041
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2014,south_east,62,0.5166666666666667
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2014,south_east,71,0.5338345864661654
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2014,south_east,73,0.5
social_media_[social_media_user],Male,18-24,2014,south_east,32,0.9411764705882353
social_media_[social_media_user],Male,25-34,2014,south_east,60,0.9375
social_media_[social_media_user],Male,35-44,2014,south_east,62,0.8732394366197183
social_media_[social_media_user],Male,45-54,2014,south_east,73,0.8588235294117647
social_media_[social_media_user],Male,55+,2014,south_east,93,0.6595744680851063
social_media_[social_media_user],Female,18-24,2014,south_east,61,0.953125
social_media_[social_media_user],Female,25-34,2014,south_east,94,0.9690721649484536
social_media_[social_media_user],Female,35-44,2014,south_east,116,0.9666666666666667
social_media_[social_media_user],Female,45-54,2014,south_east,121,0.9097744360902256
social_media_[social_media_user],Female,55+,2014,south_east,105,0.7191780821917808
totals,Male,18-24,2015,south_east,30,1.0
totals,Male,25-34,2015,south_east,56,1.0
totals,Male,35-44,2015,south_east,56,1.0
totals,Male,45-54,2015,south_east,74,1.0
totals,Male,55+,2015,south_east,110,1.0
totals,Female,18-24,2015,south_east,35,1.0
totals,Female,25-34,2015,south_east,79,1.0
totals,Female,35-44,2015,south_east,96,1.0
totals,Female,45-54,2015,south_east,94,1.0
totals,Female,55+,2015,south_east,159,1.0
video_game,Male,18-24,2015,south_east,21,0.7
video_game,Male,25-34,2015,south_east,38,0.6785714285714286
video_game,Male,35-44,2015,south_east,29,0.5178571428571429
video_game,Male,45-54,2015,south_east,20,0.2702702702702703
video_game,Male,55+,2015,south_east,21,0.19090909090909092
video_game,Female,18-24,2015,south_east,13,0.37142857142857144
video_game,Female,25-34,2015,south_east,41,0.5189873417721519
video_game,Female,35-44,2015,south_east,39,0.40625
video_game,Female,45-54,2015,south_east,30,0.3191489361702128
video_game,Female,55+,2015,south_east,25,0.15723270440251572
streaming_video,Male,18-24,2015,south_east,24,0.8
streaming_video,Male,25-34,2015,south_east,45,0.8035714285714286
streaming_video,Male,35-44,2015,south_east,39,0.6964285714285714
streaming_video,Male,45-54,2015,south_east,56,0.7567567567567568
streaming_video,Male,55+,2015,south_east,71,0.6454545454545455
streaming_video,Female,18-24,2015,south_east,25,0.7142857142857143
streaming_video,Female,25-34,2015,south_east,62,0.7848101265822784
streaming_video,Female,35-44,2015,south_east,79,0.8229166666666666
streaming_video,Female,45-54,2015,south_east,72,0.7659574468085106
streaming_video,Female,55+,2015,south_east,116,0.7295597484276729
tv,Male,18-24,2015,south_east,19,0.6333333333333333
tv,Male,25-34,2015,south_east,43,0.7678571428571429
tv,Male,35-44,2015,south_east,46,0.8214285714285714
tv,Male,45-54,2015,south_east,64,0.8648648648648649
tv,Male,55+,2015,south_east,102,0.9272727272727272
tv,Female,18-24,2015,south_east,27,0.7714285714285715
tv,Female,25-34,2015,south_east,69,0.8734177215189873
tv,Female,35-44,2015,south_east,88,0.9166666666666666
tv,Female,45-54,2015,south_east,83,0.8829787234042553
tv,Female,55+,2015,south_east,151,0.949685534591195
magazine,Male,18-24,2015,south_east,20,0.6666666666666666
magazine,Male,25-34,2015,south_east,35,0.625
magazine,Male,35-44,2015,south_east,42,0.75
magazine,Male,45-54,2015,south_east,55,0.7432432432432432
magazine,Male,55+,2015,south_east,96,0.8727272727272727
magazine,Female,18-24,2015,south_east,28,0.8
magazine,Female,25-34,2015,south_east,66,0.8354430379746836
magazine,Female,35-44,2015,south_east,87,0.90625
magazine,Female,45-54,2015,south_east,84,0.8936170212765957
magazine,Female,55+,2015,south_east,144,0.9056603773584906
movie_goers,Male,18-24,2015,south_east,30,1.0
movie_goers,Male,25-34,2015,south_east,56,1.0
movie_goers,Male,35-44,2015,south_east,56,1.0
movie_goers,Male,45-54,2015,south_east,74,1.0
movie_goers,Male,55+,2015,south_east,110,1.0
movie_goers,Female,18-24,2015,south_east,35,1.0
movie_goers,Female,25-34,2015,south_east,79,1.0
movie_goers,Female,35-44,2015,south_east,96,1.0
movie_goers,Female,45-54,2015,south_east,94,1.0
movie_goers,Female,55+,2015,south_east,159,1.0
supermarket_goer_last_4_weeks,Male,18-24,2015,south_east,30,1.0
supermarket_goer_last_4_weeks,Male,25-34,2015,south_east,56,1.0
supermarket_goer_last_4_weeks,Male,35-44,2015,south_east,55,0.9821428571428571
supermarket_goer_last_4_weeks,Male,45-54,2015,south_east,73,0.9864864864864865
supermarket_goer_last_4_weeks,Male,55+,2015,south_east,108,0.9818181818181818
supermarket_goer_last_4_weeks,Female,18-24,2015,south_east,35,1.0
supermarket_goer_last_4_weeks,Female,25-34,2015,south_east,78,0.9873417721518988
supermarket_goer_last_4_weeks,Female,35-44,2015,south_east,96,1.0
supermarket_goer_last_4_weeks,Female,45-54,2015,south_east,94,1.0
supermarket_goer_last_4_weeks,Female,55+,2015,south_east,159,1.0
tablet_owner,Male,18-24,2015,south_east,7,0.23333333333333334
tablet_owner,Male,25-34,2015,south_east,26,0.4642857142857143
tablet_owner,Male,35-44,2015,south_east,37,0.6607142857142857
tablet_owner,Male,45-54,2015,south_east,34,0.4594594594594595
tablet_owner,Male,55+,2015,south_east,40,0.36363636363636365
tablet_owner,Female,18-24,2015,south_east,17,0.4857142857142857
tablet_owner,Female,25-34,2015,south_east,42,0.5316455696202531
tablet_owner,Female,35-44,2015,south_east,57,0.59375
tablet_owner,Female,45-54,2015,south_east,44,0.46808510638297873
tablet_owner,Female,55+,2015,south_east,68,0.4276729559748428
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2015,south_east,23,0.7666666666666667
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,south_east,45,0.8035714285714286
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,south_east,31,0.5535714285714286
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,south_east,56,0.7567567567567568
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,south_east,66,0.6
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2015,south_east,22,0.6285714285714286
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,south_east,55,0.6962025316455697
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,south_east,68,0.7083333333333334
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,south_east,58,0.6170212765957447
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,south_east,102,0.6415094339622641
social_media_[social_media_user],Male,18-24,2015,south_east,29,0.9666666666666667
social_media_[social_media_user],Male,25-34,2015,south_east,54,0.9642857142857143
social_media_[social_media_user],Male,35-44,2015,south_east,50,0.8928571428571429
social_media_[social_media_user],Male,45-54,2015,south_east,60,0.8108108108108109
social_media_[social_media_user],Male,55+,2015,south_east,78,0.7090909090909091
social_media_[social_media_user],Female,18-24,2015,south_east,35,1.0
social_media_[social_media_user],Female,25-34,2015,south_east,77,0.9746835443037974
social_media_[social_media_user],Female,35-44,2015,south_east,94,0.9791666666666666
social_media_[social_media_user],Female,45-54,2015,south_east,78,0.8297872340425532
social_media_[social_media_user],Female,55+,2015,south_east,120,0.7547169811320755
radio,Male,18-24,2015,south_east,17,0.5666666666666667
radio,Male,25-34,2015,south_east,40,0.7142857142857143
radio,Male,35-44,2015,south_east,42,0.75
radio,Male,45-54,2015,south_east,49,0.6621621621621622
radio,Male,55+,2015,south_east,73,0.6636363636363637
radio,Female,18-24,2015,south_east,26,0.7428571428571429
radio,Female,25-34,2015,south_east,70,0.8860759493670886
radio,Female,35-44,2015,south_east,78,0.8125
radio,Female,45-54,2015,south_east,78,0.8297872340425532
radio,Female,55+,2015,south_east,109,0.6855345911949685
digital_music,Male,18-24,2015,south_east,24,0.8
digital_music,Male,25-34,2015,south_east,35,0.625
digital_music,Male,35-44,2015,south_east,33,0.5892857142857143
digital_music,Male,45-54,2015,south_east,29,0.3918918918918919
digital_music,Male,55+,2015,south_east,33,0.3
digital_music,Female,18-24,2015,south_east,27,0.7714285714285715
digital_music,Female,25-34,2015,south_east,61,0.7721518987341772
digital_music,Female,35-44,2015,south_east,59,0.6145833333333334
digital_music,Female,45-54,2015,south_east,35,0.3723404255319149
digital_music,Female,55+,2015,south_east,51,0.32075471698113206
totals,Male,18-24,2016,south_east,24,1.0
totals,Male,25-34,2016,south_east,43,1.0
totals,Male,35-44,2016,south_east,69,1.0
totals,Male,45-54,2016,south_east,87,1.0
totals,Male,55+,2016,south_east,132,1.0
totals,Female,18-24,2016,south_east,46,1.0
totals,Female,25-34,2016,south_east,89,1.0
totals,Female,35-44,2016,south_east,94,1.0
totals,Female,45-54,2016,south_east,121,1.0
totals,Female,55+,2016,south_east,173,1.0
video_game,Male,18-24,2016,south_east,17,0.7083333333333334
video_game,Male,25-34,2016,south_east,30,0.6976744186046512
video_game,Male,35-44,2016,south_east,35,0.5072463768115942
video_game,Male,45-54,2016,south_east,30,0.3448275862068966
video_game,Male,55+,2016,south_east,24,0.18181818181818182
video_game,Female,18-24,2016,south_east,17,0.3695652173913043
video_game,Female,25-34,2016,south_east,32,0.3595505617977528
video_game,Female,35-44,2016,south_east,37,0.39361702127659576
video_game,Female,45-54,2016,south_east,37,0.30578512396694213
video_game,Female,55+,2016,south_east,29,0.1676300578034682
streaming_video,Male,18-24,2016,south_east,20,0.8333333333333334
streaming_video,Male,25-34,2016,south_east,39,0.9069767441860465
streaming_video,Male,35-44,2016,south_east,56,0.8115942028985508
streaming_video,Male,45-54,2016,south_east,70,0.8045977011494253
streaming_video,Male,55+,2016,south_east,96,0.7272727272727273
streaming_video,Female,18-24,2016,south_east,35,0.7608695652173914
streaming_video,Female,25-34,2016,south_east,78,0.8764044943820225
streaming_video,Female,35-44,2016,south_east,72,0.7659574468085106
streaming_video,Female,45-54,2016,south_east,92,0.7603305785123967
streaming_video,Female,55+,2016,south_east,130,0.7514450867052023
digital_music,Male,18-24,2016,south_east,24,1.0
digital_music,Male,25-34,2016,south_east,43,1.0
digital_music,Male,35-44,2016,south_east,69,1.0
digital_music,Male,45-54,2016,south_east,87,1.0
digital_music,Male,55+,2016,south_east,132,1.0
digital_music,Female,18-24,2016,south_east,46,1.0
digital_music,Female,25-34,2016,south_east,89,1.0
digital_music,Female,35-44,2016,south_east,94,1.0
digital_music,Female,45-54,2016,south_east,121,1.0
digital_music,Female,55+,2016,south_east,173,1.0
tv,Male,18-24,2016,south_east,15,0.625
tv,Male,25-34,2016,south_east,36,0.8372093023255814
tv,Male,35-44,2016,south_east,56,0.8115942028985508
tv,Male,45-54,2016,south_east,73,0.8390804597701149
tv,Male,55+,2016,south_east,122,0.9242424242424242
tv,Female,18-24,2016,south_east,30,0.6521739130434783
tv,Female,25-34,2016,south_east,74,0.8314606741573034
tv,Female,35-44,2016,south_east,85,0.9042553191489362
tv,Female,45-54,2016,south_east,108,0.8925619834710744
tv,Female,55+,2016,south_east,162,0.9364161849710982
radio,Male,18-24,2016,south_east,13,0.5416666666666666
radio,Male,25-34,2016,south_east,27,0.627906976744186
radio,Male,35-44,2016,south_east,53,0.7681159420289855
radio,Male,45-54,2016,south_east,70,0.8045977011494253
radio,Male,55+,2016,south_east,89,0.6742424242424242
radio,Female,18-24,2016,south_east,26,0.5652173913043478
radio,Female,25-34,2016,south_east,69,0.7752808988764045
radio,Female,35-44,2016,south_east,72,0.7659574468085106
radio,Female,45-54,2016,south_east,92,0.7603305785123967
radio,Female,55+,2016,south_east,115,0.6647398843930635
magazine,Male,18-24,2016,south_east,17,0.7083333333333334
magazine,Male,25-34,2016,south_east,33,0.7674418604651163
magazine,Male,35-44,2016,south_east,45,0.6521739130434783
magazine,Male,45-54,2016,south_east,72,0.8275862068965517
magazine,Male,55+,2016,south_east,115,0.8712121212121212
magazine,Female,18-24,2016,south_east,37,0.8043478260869565
magazine,Female,25-34,2016,south_east,72,0.8089887640449438
magazine,Female,35-44,2016,south_east,76,0.8085106382978723
magazine,Female,45-54,2016,south_east,102,0.8429752066115702
magazine,Female,55+,2016,south_east,158,0.9132947976878613
movie_goers,Male,18-24,2016,south_east,24,1.0
movie_goers,Male,25-34,2016,south_east,43,1.0
movie_goers,Male,35-44,2016,south_east,69,1.0
movie_goers,Male,45-54,2016,south_east,87,1.0
movie_goers,Male,55+,2016,south_east,132,1.0
movie_goers,Female,18-24,2016,south_east,46,1.0
movie_goers,Female,25-34,2016,south_east,89,1.0
movie_goers,Female,35-44,2016,south_east,94,1.0
movie_goers,Female,45-54,2016,south_east,121,1.0
movie_goers,Female,55+,2016,south_east,173,1.0
supermarket_goer_last_4_weeks,Male,18-24,2016,south_east,23,0.9583333333333334
supermarket_goer_last_4_weeks,Male,25-34,2016,south_east,43,1.0
supermarket_goer_last_4_weeks,Male,35-44,2016,south_east,69,1.0
supermarket_goer_last_4_weeks,Male,45-54,2016,south_east,86,0.9885057471264368
supermarket_goer_last_4_weeks,Male,55+,2016,south_east,131,0.9924242424242424
supermarket_goer_last_4_weeks,Female,18-24,2016,south_east,45,0.9782608695652174
supermarket_goer_last_4_weeks,Female,25-34,2016,south_east,89,1.0
supermarket_goer_last_4_weeks,Female,35-44,2016,south_east,93,0.9893617021276596
supermarket_goer_last_4_weeks,Female,45-54,2016,south_east,121,1.0
supermarket_goer_last_4_weeks,Female,55+,2016,south_east,171,0.9884393063583815
tablet_owner,Male,18-24,2016,south_east,7,0.2916666666666667
tablet_owner,Male,25-34,2016,south_east,19,0.4418604651162791
tablet_owner,Male,35-44,2016,south_east,39,0.5652173913043478
tablet_owner,Male,45-54,2016,south_east,43,0.4942528735632184
tablet_owner,Male,55+,2016,south_east,48,0.36363636363636365
tablet_owner,Female,18-24,2016,south_east,16,0.34782608695652173
tablet_owner,Female,25-34,2016,south_east,52,0.5842696629213483
tablet_owner,Female,35-44,2016,south_east,53,0.5638297872340425
tablet_owner,Female,45-54,2016,south_east,73,0.6033057851239669
tablet_owner,Female,55+,2016,south_east,91,0.5260115606936416
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,south_east,12,0.5
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,south_east,22,0.5116279069767442
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,south_east,33,0.4782608695652174
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,south_east,42,0.4827586206896552
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,south_east,62,0.4696969696969697
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2016,south_east,23,0.5
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,south_east,51,0.5730337078651685
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,south_east,42,0.44680851063829785
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,south_east,62,0.512396694214876
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,south_east,80,0.4624277456647399
social_media_[social_media_user],Male,18-24,2016,south_east,21,0.875
social_media_[social_media_user],Male,25-34,2016,south_east,39,0.9069767441860465
social_media_[social_media_user],Male,35-44,2016,south_east,64,0.927536231884058
social_media_[social_media_user],Male,45-54,2016,south_east,75,0.8620689655172413
social_media_[social_media_user],Male,55+,2016,south_east,91,0.6893939393939394
social_media_[social_media_user],Female,18-24,2016,south_east,46,1.0
social_media_[social_media_user],Female,25-34,2016,south_east,88,0.9887640449438202
social_media_[social_media_user],Female,35-44,2016,south_east,94,1.0
social_media_[social_media_user],Female,45-54,2016,south_east,116,0.9586776859504132
social_media_[social_media_user],Female,55+,2016,south_east,138,0.7976878612716763
video_game,Male,18-24,2017,south_east,24,1.0
video_game,Male,25-34,2017,south_east,39,1.0
video_game,Male,35-44,2017,south_east,31,1.0
video_game,Male,45-54,2017,south_east,29,1.0
video_game,Male,55+,2017,south_east,14,1.0
video_game,Female,18-24,2017,south_east,17,1.0
video_game,Female,25-34,2017,south_east,35,1.0
video_game,Female,35-44,2017,south_east,33,1.0
video_game,Female,45-54,2017,south_east,28,1.0
video_game,Female,55+,2017,south_east,23,1.0
streaming_video,Male,18-24,2017,south_east,22,0.9166666666666666
streaming_video,Male,25-34,2017,south_east,31,0.7948717948717948
streaming_video,Male,35-44,2017,south_east,23,0.7419354838709677
streaming_video,Male,45-54,2017,south_east,29,1.0
streaming_video,Male,55+,2017,south_east,15,1.0714285714285714
streaming_video,Female,18-24,2017,south_east,16,0.9411764705882353
streaming_video,Female,25-34,2017,south_east,34,0.9714285714285714
streaming_video,Female,35-44,2017,south_east,33,1.0
streaming_video,Female,45-54,2017,south_east,24,0.8571428571428571
streaming_video,Female,55+,2017,south_east,24,1.0434782608695652
digital_music,Male,18-24,2017,south_east,24,1.0
digital_music,Male,25-34,2017,south_east,40,1.0256410256410255
digital_music,Male,35-44,2017,south_east,32,1.032258064516129
digital_music,Male,45-54,2017,south_east,32,1.103448275862069
digital_music,Male,55+,2017,south_east,17,1.2142857142857142
digital_music,Female,18-24,2017,south_east,17,1.0
digital_music,Female,25-34,2017,south_east,36,1.0285714285714285
digital_music,Female,35-44,2017,south_east,37,1.121212121212121
digital_music,Female,45-54,2017,south_east,31,1.1071428571428572
digital_music,Female,55+,2017,south_east,30,1.3043478260869565
tv,Male,18-24,2017,south_east,13,0.5416666666666666
tv,Male,25-34,2017,south_east,32,0.8205128205128205
tv,Male,35-44,2017,south_east,27,0.8709677419354839
tv,Male,45-54,2017,south_east,27,0.9310344827586207
tv,Male,55+,2017,south_east,15,1.0714285714285714
tv,Female,18-24,2017,south_east,13,0.7647058823529411
tv,Female,25-34,2017,south_east,31,0.8857142857142857
tv,Female,35-44,2017,south_east,32,0.9696969696969697
tv,Female,45-54,2017,south_east,25,0.8928571428571429
tv,Female,55+,2017,south_east,28,1.2173913043478262
radio,Male,18-24,2017,south_east,9,0.375
radio,Male,25-34,2017,south_east,28,0.717948717948718
radio,Male,35-44,2017,south_east,24,0.7741935483870968
radio,Male,45-54,2017,south_east,20,0.6896551724137931
radio,Male,55+,2017,south_east,12,0.8571428571428571
radio,Female,18-24,2017,south_east,13,0.7647058823529411
radio,Female,25-34,2017,south_east,26,0.7428571428571429
radio,Female,35-44,2017,south_east,29,0.8787878787878788
radio,Female,45-54,2017,south_east,26,0.9285714285714286
radio,Female,55+,2017,south_east,21,0.9130434782608695
magazine,Male,18-24,2017,south_east,14,0.5833333333333334
magazine,Male,25-34,2017,south_east,28,0.717948717948718
magazine,Male,35-44,2017,south_east,23,0.7419354838709677
magazine,Male,45-54,2017,south_east,29,1.0
magazine,Male,55+,2017,south_east,14,1.0
magazine,Female,18-24,2017,south_east,13,0.7647058823529411
magazine,Female,25-34,2017,south_east,30,0.8571428571428571
magazine,Female,35-44,2017,south_east,32,0.9696969696969697
magazine,Female,45-54,2017,south_east,23,0.8214285714285714
magazine,Female,55+,2017,south_east,27,1.173913043478261
movie_goers,Male,18-24,2017,south_east,24,1.0
movie_goers,Male,25-34,2017,south_east,40,1.0256410256410255
movie_goers,Male,35-44,2017,south_east,32,1.032258064516129
movie_goers,Male,45-54,2017,south_east,32,1.103448275862069
movie_goers,Male,55+,2017,south_east,17,1.2142857142857142
movie_goers,Female,18-24,2017,south_east,17,1.0
movie_goers,Female,25-34,2017,south_east,36,1.0285714285714285
movie_goers,Female,35-44,2017,south_east,37,1.121212121212121
movie_goers,Female,45-54,2017,south_east,31,1.1071428571428572
movie_goers,Female,55+,2017,south_east,30,1.3043478260869565
supermarket_goer_last_4_weeks,Male,18-24,2017,south_east,20,0.8333333333333334
supermarket_goer_last_4_weeks,Male,25-34,2017,south_east,40,1.0256410256410255
supermarket_goer_last_4_weeks,Male,35-44,2017,south_east,30,0.967741935483871
supermarket_goer_last_4_weeks,Male,45-54,2017,south_east,32,1.103448275862069
supermarket_goer_last_4_weeks,Male,55+,2017,south_east,17,1.2142857142857142
supermarket_goer_last_4_weeks,Female,18-24,2017,south_east,16,0.9411764705882353
supermarket_goer_last_4_weeks,Female,25-34,2017,south_east,35,1.0
supermarket_goer_last_4_weeks,Female,35-44,2017,south_east,36,1.0909090909090908
supermarket_goer_last_4_weeks,Female,45-54,2017,south_east,31,1.1071428571428572
supermarket_goer_last_4_weeks,Female,55+,2017,south_east,29,1.2608695652173914
tablet_owner,Male,18-24,2017,south_east,9,0.375
tablet_owner,Male,25-34,2017,south_east,23,0.5897435897435898
tablet_owner,Male,35-44,2017,south_east,21,0.6774193548387096
tablet_owner,Male,45-54,2017,south_east,21,0.7241379310344828
tablet_owner,Male,55+,2017,south_east,14,1.0
tablet_owner,Female,18-24,2017,south_east,10,0.5882352941176471
tablet_owner,Female,25-34,2017,south_east,22,0.6285714285714286
tablet_owner,Female,35-44,2017,south_east,26,0.7878787878787878
tablet_owner,Female,45-54,2017,south_east,22,0.7857142857142857
tablet_owner,Female,55+,2017,south_east,23,1.0
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,south_east,12,0.5
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,south_east,18,0.46153846153846156
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,south_east,11,0.3548387096774194
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,south_east,17,0.5862068965517241
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,south_east,8,0.5714285714285714
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2017,south_east,10,0.5882352941176471
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,south_east,16,0.45714285714285713
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,south_east,21,0.6363636363636364
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,south_east,16,0.5714285714285714
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,south_east,17,0.7391304347826086
social_media_[social_media_user],Male,18-24,2017,south_east,23,0.9583333333333334
social_media_[social_media_user],Male,25-34,2017,south_east,40,1.0256410256410255
social_media_[social_media_user],Male,35-44,2017,south_east,30,0.967741935483871
social_media_[social_media_user],Male,45-54,2017,south_east,27,0.9310344827586207
social_media_[social_media_user],Male,55+,2017,south_east,16,1.1428571428571428
social_media_[social_media_user],Female,18-24,2017,south_east,16,0.9411764705882353
social_media_[social_media_user],Female,25-34,2017,south_east,36,1.0285714285714285
social_media_[social_media_user],Female,35-44,2017,south_east,37,1.121212121212121
social_media_[social_media_user],Female,45-54,2017,south_east,29,1.0357142857142858
social_media_[social_media_user],Female,55+,2017,south_east,29,1.2608695652173914
totals,Male,18-24,2013,west_central,55,1.0
totals,Male,25-34,2013,west_central,78,1.0
totals,Male,35-44,2013,west_central,85,1.0
totals,Male,45-54,2013,west_central,87,1.0
totals,Male,55+,2013,west_central,109,1.0
totals,Female,18-24,2013,west_central,62,1.0
totals,Female,25-34,2013,west_central,101,1.0
totals,Female,35-44,2013,west_central,93,1.0
totals,Female,45-54,2013,west_central,95,1.0
totals,Female,55+,2013,west_central,141,1.0
video_game,Male,18-24,2013,west_central,43,0.7818181818181819
video_game,Male,25-34,2013,west_central,65,0.8333333333333334
video_game,Male,35-44,2013,west_central,58,0.6823529411764706
video_game,Male,45-54,2013,west_central,30,0.3448275862068966
video_game,Male,55+,2013,west_central,21,0.1926605504587156
video_game,Female,18-24,2013,west_central,32,0.5161290322580645
video_game,Female,25-34,2013,west_central,57,0.5643564356435643
video_game,Female,35-44,2013,west_central,48,0.5161290322580645
video_game,Female,45-54,2013,west_central,30,0.3157894736842105
video_game,Female,55+,2013,west_central,13,0.09219858156028368
tv,Male,18-24,2013,west_central,41,0.7454545454545455
tv,Male,25-34,2013,west_central,63,0.8076923076923077
tv,Male,35-44,2013,west_central,76,0.8941176470588236
tv,Male,45-54,2013,west_central,77,0.8850574712643678
tv,Male,55+,2013,west_central,101,0.926605504587156
tv,Female,18-24,2013,west_central,51,0.8225806451612904
tv,Female,25-34,2013,west_central,91,0.900990099009901
tv,Female,35-44,2013,west_central,82,0.8817204301075269
tv,Female,45-54,2013,west_central,85,0.8947368421052632
tv,Female,55+,2013,west_central,132,0.9361702127659575
radio,Male,18-24,2013,west_central,31,0.5636363636363636
radio,Male,25-34,2013,west_central,63,0.8076923076923077
radio,Male,35-44,2013,west_central,64,0.7529411764705882
radio,Male,45-54,2013,west_central,76,0.8735632183908046
radio,Male,55+,2013,west_central,81,0.7431192660550459
radio,Female,18-24,2013,west_central,43,0.6935483870967742
radio,Female,25-34,2013,west_central,88,0.8712871287128713
radio,Female,35-44,2013,west_central,80,0.8602150537634409
radio,Female,45-54,2013,west_central,78,0.8210526315789474
radio,Female,55+,2013,west_central,99,0.7021276595744681
magazine,Male,18-24,2013,west_central,52,0.9454545454545454
magazine,Male,25-34,2013,west_central,75,0.9615384615384616
magazine,Male,35-44,2013,west_central,85,1.0
magazine,Male,45-54,2013,west_central,84,0.9655172413793104
magazine,Male,55+,2013,west_central,103,0.944954128440367
magazine,Female,18-24,2013,west_central,62,1.0
magazine,Female,25-34,2013,west_central,100,0.9900990099009901
magazine,Female,35-44,2013,west_central,91,0.978494623655914
magazine,Female,45-54,2013,west_central,91,0.9578947368421052
magazine,Female,55+,2013,west_central,134,0.950354609929078
movie_goers,Male,18-24,2013,west_central,55,1.0
movie_goers,Male,25-34,2013,west_central,78,1.0
movie_goers,Male,35-44,2013,west_central,85,1.0
movie_goers,Male,45-54,2013,west_central,87,1.0
movie_goers,Male,55+,2013,west_central,109,1.0
movie_goers,Female,18-24,2013,west_central,62,1.0
movie_goers,Female,25-34,2013,west_central,101,1.0
movie_goers,Female,35-44,2013,west_central,93,1.0
movie_goers,Female,45-54,2013,west_central,95,1.0
movie_goers,Female,55+,2013,west_central,141,1.0
supermarket_goer_last_4_weeks,Male,18-24,2013,west_central,52,0.9454545454545454
supermarket_goer_last_4_weeks,Male,25-34,2013,west_central,77,0.9871794871794872
supermarket_goer_last_4_weeks,Male,35-44,2013,west_central,83,0.9764705882352941
supermarket_goer_last_4_weeks,Male,45-54,2013,west_central,86,0.9885057471264368
supermarket_goer_last_4_weeks,Male,55+,2013,west_central,108,0.9908256880733946
supermarket_goer_last_4_weeks,Female,18-24,2013,west_central,62,1.0
supermarket_goer_last_4_weeks,Female,25-34,2013,west_central,101,1.0
supermarket_goer_last_4_weeks,Female,35-44,2013,west_central,93,1.0
supermarket_goer_last_4_weeks,Female,45-54,2013,west_central,95,1.0
supermarket_goer_last_4_weeks,Female,55+,2013,west_central,138,0.9787234042553191
tablet_owner,Male,18-24,2013,west_central,16,0.2909090909090909
tablet_owner,Male,25-34,2013,west_central,26,0.3333333333333333
tablet_owner,Male,35-44,2013,west_central,25,0.29411764705882354
tablet_owner,Male,45-54,2013,west_central,28,0.3218390804597701
tablet_owner,Male,55+,2013,west_central,28,0.25688073394495414
