category,gender,age,year,division,population
radio,Female,18-24,2016,south_east,26
radio,Female,25-34,2016,south_east,69
radio,Female,35-44,2016,south_east,72
radio,Female,45-54,2016,south_east,92
radio,Female,55+,2016,south_east,115
magazine,Male,18-24,2016,south_east,17
magazine,Male,25-34,2016,south_east,33
magazine,Male,35-44,2016,south_east,45
magazine,Male,45-54,2016,south_east,72
magazine,Male,55+,2016,south_east,115
magazine,Female,18-24,2016,south_east,37
magazine,Female,25-34,2016,south_east,72
magazine,Female,35-44,2016,south_east,76
magazine,Female,45-54,2016,south_east,102
magazine,Female,55+,2016,south_east,158
movie_goers,Male,18-24,2016,south_east,24
movie_goers,Male,25-34,2016,south_east,43
movie_goers,Male,35-44,2016,south_east,69
movie_goers,Male,45-54,2016,south_east,87
movie_goers,Male,55+,2016,south_east,132
movie_goers,Female,18-24,2016,south_east,46
movie_goers,Female,25-34,2016,south_east,89
movie_goers,Female,35-44,2016,south_east,94
movie_goers,Female,45-54,2016,south_east,121
movie_goers,Female,55+,2016,south_east,173
supermarket_goer_last_4_weeks,Male,18-24,2016,south_east,23
supermarket_goer_last_4_weeks,Male,25-34,2016,south_east,43
supermarket_goer_last_4_weeks,Male,35-44,2016,south_east,69
supermarket_goer_last_4_weeks,Male,45-54,2016,south_east,86
supermarket_goer_last_4_weeks,Male,55+,2016,south_east,131
supermarket_goer_last_4_weeks,Female,18-24,2016,south_east,45
supermarket_goer_last_4_weeks,Female,25-34,2016,south_east,89
supermarket_goer_last_4_weeks,Female,35-44,2016,south_east,93
supermarket_goer_last_4_weeks,Female,45-54,2016,south_east,121
supermarket_goer_last_4_weeks,Female,55+,2016,south_east,171
tablet_owner,Male,18-24,2016,south_east,7
tablet_owner,Male,25-34,2016,south_east,19
tablet_owner,Male,35-44,2016,south_east,39
tablet_owner,Male,45-54,2016,south_east,43
tablet_owner,Male,55+,2016,south_east,48
tablet_owner,Female,18-24,2016,south_east,16
tablet_owner,Female,25-34,2016,south_east,52
tablet_owner,Female,35-44,2016,south_east,53
tablet_owner,Female,45-54,2016,south_east,73
tablet_owner,Female,55+,2016,south_east,91
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,south_east,12
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,south_east,22
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,south_east,33
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,south_east,42
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,south_east,62
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2016,south_east,23
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,south_east,51
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,south_east,42
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,south_east,62
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,south_east,80
social_media_[social_media_user],Male,18-24,2016,south_east,21
social_media_[social_media_user],Male,25-34,2016,south_east,39
social_media_[social_media_user],Male,35-44,2016,south_east,64
social_media_[social_media_user],Male,45-54,2016,south_east,75
social_media_[social_media_user],Male,55+,2016,south_east,91
social_media_[social_media_user],Female,18-24,2016,south_east,46
social_media_[social_media_user],Female,25-34,2016,south_east,88
social_media_[social_media_user],Female,35-44,2016,south_east,94
social_media_[social_media_user],Female,45-54,2016,south_east,116
social_media_[social_media_user],Female,55+,2016,south_east,138
video_game,Male,18-24,2017,south_east,24
video_game,Male,25-34,2017,south_east,39
video_game,Male,35-44,2017,south_east,31
video_game,Male,45-54,2017,south_east,29
video_game,Male,55+,2017,south_east,14
video_game,Female,18-24,2017,south_east,17
video_game,Female,25-34,2017,south_east,35
video_game,Female,35-44,2017,south_east,33
video_game,Female,45-54,2017,south_east,28
video_game,Female,55+,2017,south_east,23
streaming_video,Male,18-24,2017,south_east,22
streaming_video,Male,25-34,2017,south_east,31
streaming_video,Male,35-44,2017,south_east,23
streaming_video,Male,45-54,2017,south_east,29
streaming_video,Male,55+,2017,south_east,15
streaming_video,Female,18-24,2017,south_east,16
streaming_video,Female,25-34,2017,south_east,34
streaming_video,Female,35-44,2017,south_east,33
streaming_video,Female,45-54,2017,south_east,24
streaming_video,Female,55+,2017,south_east,24
digital_music,Male,18-24,2017,south_east,24
digital_music,Male,25-34,2017,south_east,40
digital_music,Male,35-44,2017,south_east,32
digital_music,Male,45-54,2017,south_east,32
digital_music,Male,55+,2017,south_east,17
digital_music,Female,18-24,2017,south_east,17
digital_music,Female,25-34,2017,south_east,36
digital_music,Female,35-44,2017,south_east,37
digital_music,Female,45-54,2017,south_east,31
digital_music,Female,55+,2017,south_east,30
tv,Male,18-24,2017,south_east,13
tv,Male,25-34,2017,south_east,32
tv,Male,35-44,2017,south_east,27
tv,Male,45-54,2017,south_east,27
tv,Male,55+,2017,south_east,15
tv,Female,18-24,2017,south_east,13
tv,Female,25-34,2017,south_east,31
tv,Female,35-44,2017,south_east,32
tv,Female,45-54,2017,south_east,25
tv,Female,55+,2017,south_east,28
radio,Male,18-24,2017,south_east,9
radio,Male,25-34,2017,south_east,28
radio,Male,35-44,2017,south_east,24
radio,Male,45-54,2017,south_east,20
radio,Male,55+,2017,south_east,12
radio,Female,18-24,2017,south_east,13
radio,Female,25-34,2017,south_east,26
radio,Female,35-44,2017,south_east,29
radio,Female,45-54,2017,south_east,26
radio,Female,55+,2017,south_east,21
magazine,Male,18-24,2017,south_east,14
magazine,Male,25-34,2017,south_east,28
magazine,Male,35-44,2017,south_east,23
