category,gender,age,year,division,population
magazine,Male,55+,2014,east_central,128
magazine,Female,18-24,2014,east_central,72
magazine,Female,25-34,2014,east_central,123
magazine,Female,35-44,2014,east_central,137
magazine,Female,45-54,2014,east_central,135
magazine,Female,55+,2014,east_central,162
movie_goers,Male,18-24,2014,east_central,499
movie_goers,Male,25-34,2014,east_central,87
movie_goers,Male,35-44,2014,east_central,87
movie_goers,Male,45-54,2014,east_central,94
movie_goers,Male,55+,2014,east_central,151
movie_goers,Female,18-24,2014,east_central,83
movie_goers,Female,25-34,2014,east_central,137
movie_goers,Female,35-44,2014,east_central,153
movie_goers,Female,45-54,2014,east_central,144
movie_goers,Female,55+,2014,east_central,173
supermarket_goer_last_4_weeks,Male,18-24,2014,east_central,495
supermarket_goer_last_4_weeks,Male,25-34,2014,east_central,86
supermarket_goer_last_4_weeks,Male,35-44,2014,east_central,86
supermarket_goer_last_4_weeks,Male,45-54,2014,east_central,94
supermarket_goer_last_4_weeks,Male,55+,2014,east_central,148
supermarket_goer_last_4_weeks,Female,18-24,2014,east_central,83
supermarket_goer_last_4_weeks,Female,25-34,2014,east_central,137
supermarket_goer_last_4_weeks,Female,35-44,2014,east_central,151
supermarket_goer_last_4_weeks,Female,45-54,2014,east_central,144
supermarket_goer_last_4_weeks,Female,55+,2014,east_central,171
tablet_owner,Male,18-24,2014,east_central,203
tablet_owner,Male,25-34,2014,east_central,49
tablet_owner,Male,35-44,2014,east_central,49
tablet_owner,Male,45-54,2014,east_central,30
tablet_owner,Male,55+,2014,east_central,42
tablet_owner,Female,18-24,2014,east_central,31
tablet_owner,Female,25-34,2014,east_central,72
tablet_owner,Female,35-44,2014,east_central,95
tablet_owner,Female,45-54,2014,east_central,60
tablet_owner,Female,55+,2014,east_central,64
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2014,east_central,239
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2014,east_central,44
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2014,east_central,44
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2014,east_central,45
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2014,east_central,73
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2014,east_central,51
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2014,east_central,82
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2014,east_central,88
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2014,east_central,78
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2014,east_central,90
social_media_[social_media_user],Male,18-24,2014,east_central,405
social_media_[social_media_user],Male,25-34,2014,east_central,78
social_media_[social_media_user],Male,35-44,2014,east_central,78
social_media_[social_media_user],Male,45-54,2014,east_central,73
social_media_[social_media_user],Male,55+,2014,east_central,100
social_media_[social_media_user],Female,18-24,2014,east_central,83
social_media_[social_media_user],Female,25-34,2014,east_central,134
social_media_[social_media_user],Female,35-44,2014,east_central,142
social_media_[social_media_user],Female,45-54,2014,east_central,123
social_media_[social_media_user],Female,55+,2014,east_central,128
totals,Male,18-24,2015,east_central,51
totals,Male,25-34,2015,east_central,107
totals,Male,35-44,2015,east_central,90
totals,Male,45-54,2015,east_central,95
totals,Male,55+,2015,east_central,131
totals,Female,18-24,2015,east_central,85
totals,Female,25-34,2015,east_central,142
totals,Female,35-44,2015,east_central,143
totals,Female,45-54,2015,east_central,121
totals,Female,55+,2015,east_central,176
video_game,Male,18-24,2015,east_central,41
video_game,Male,25-34,2015,east_central,81
video_game,Male,35-44,2015,east_central,45
video_game,Male,45-54,2015,east_central,35
video_game,Male,55+,2015,east_central,20
video_game,Female,18-24,2015,east_central,31
video_game,Female,25-34,2015,east_central,68
video_game,Female,35-44,2015,east_central,68
video_game,Female,45-54,2015,east_central,40
video_game,Female,55+,2015,east_central,33
streaming_video,Male,18-24,2015,east_central,41
streaming_video,Male,25-34,2015,east_central,88
streaming_video,Male,35-44,2015,east_central,69
streaming_video,Male,45-54,2015,east_central,73
streaming_video,Male,55+,2015,east_central,96
streaming_video,Female,18-24,2015,east_central,67
streaming_video,Female,25-34,2015,east_central,118
streaming_video,Female,35-44,2015,east_central,104
streaming_video,Female,45-54,2015,east_central,93
streaming_video,Female,55+,2015,east_central,138
tv,Male,18-24,2015,east_central,35
tv,Male,25-34,2015,east_central,81
tv,Male,35-44,2015,east_central,79
tv,Male,45-54,2015,east_central,81
tv,Male,55+,2015,east_central,118
tv,Female,18-24,2015,east_central,60
tv,Female,25-34,2015,east_central,116
tv,Female,35-44,2015,east_central,126
tv,Female,45-54,2015,east_central,98
tv,Female,55+,2015,east_central,160
magazine,Male,18-24,2015,east_central,35
magazine,Male,25-34,2015,east_central,81
magazine,Male,35-44,2015,east_central,63
magazine,Male,45-54,2015,east_central,77
magazine,Male,55+,2015,east_central,115
magazine,Female,18-24,2015,east_central,65
magazine,Female,25-34,2015,east_central,117
magazine,Female,35-44,2015,east_central,119
magazine,Female,45-54,2015,east_central,100
magazine,Female,55+,2015,east_central,160
movie_goers,Male,18-24,2015,east_central,51
movie_goers,Male,25-34,2015,east_central,107
movie_goers,Male,35-44,2015,east_central,90
movie_goers,Male,45-54,2015,east_central,95
movie_goers,Male,55+,2015,east_central,131
movie_goers,Female,18-24,2015,east_central,85
movie_goers,Female,25-34,2015,east_central,142
movie_goers,Female,35-44,2015,east_central,143
movie_goers,Female,45-54,2015,east_central,121
movie_goers,Female,55+,2015,east_central,176
supermarket_goer_last_4_weeks,Male,18-24,2015,east_central,50
supermarket_goer_last_4_weeks,Male,25-34,2015,east_central,105
supermarket_goer_last_4_weeks,Male,35-44,2015,east_central,89
supermarket_goer_last_4_weeks,Male,45-54,2015,east_central,94
supermarket_goer_last_4_weeks,Male,55+,2015,east_central,131
supermarket_goer_last_4_weeks,Female,18-24,2015,east_central,84
supermarket_goer_last_4_weeks,Female,25-34,2015,east_central,141
supermarket_goer_last_4_weeks,Female,35-44,2015,east_central,142
supermarket_goer_last_4_weeks,Female,45-54,2015,east_central,119
supermarket_goer_last_4_weeks,Female,55+,2015,east_central,175
tablet_owner,Male,18-24,2015,east_central,18
tablet_owner,Male,25-34,2015,east_central,52
tablet_owner,Male,35-44,2015,east_central,55
tablet_owner,Male,45-54,2015,east_central,44
tablet_owner,Male,55+,2015,east_central,51
tablet_owner,Female,18-24,2015,east_central,36
tablet_owner,Female,25-34,2015,east_central,87
tablet_owner,Female,35-44,2015,east_central,79
tablet_owner,Female,45-54,2015,east_central,78
tablet_owner,Female,55+,2015,east_central,84
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2015,east_central,39
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,east_central,76
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,east_central,65
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,east_central,67
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,east_central,86
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2015,east_central,54
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,east_central,94
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,east_central,99
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,east_central,84
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,east_central,107
social_media_[social_media_user],Male,18-24,2015,east_central,49
social_media_[social_media_user],Male,25-34,2015,east_central,95
social_media_[social_media_user],Male,35-44,2015,east_central,79
social_media_[social_media_user],Male,45-54,2015,east_central,80
social_media_[social_media_user],Male,55+,2015,east_central,97
social_media_[social_media_user],Female,18-24,2015,east_central,81
social_media_[social_media_user],Female,25-34,2015,east_central,140
social_media_[social_media_user],Female,35-44,2015,east_central,138
social_media_[social_media_user],Female,45-54,2015,east_central,107
social_media_[social_media_user],Female,55+,2015,east_central,133
radio,Male,18-24,2015,east_central,23
radio,Male,25-34,2015,east_central,76
radio,Male,35-44,2015,east_central,74
radio,Male,45-54,2015,east_central,73
radio,Male,55+,2015,east_central,92
radio,Female,18-24,2015,east_central,63
radio,Female,25-34,2015,east_central,121
radio,Female,35-44,2015,east_central,117
radio,Female,45-54,2015,east_central,93
radio,Female,55+,2015,east_central,124
digital_music,Male,18-24,2015,east_central,36
digital_music,Male,25-34,2015,east_central,75
digital_music,Male,35-44,2015,east_central,47
digital_music,Male,45-54,2015,east_central,50
digital_music,Male,55+,2015,east_central,35
digital_music,Female,18-24,2015,east_central,62
digital_music,Female,25-34,2015,east_central,102
digital_music,Female,35-44,2015,east_central,89
digital_music,Female,45-54,2015,east_central,45
digital_music,Female,55+,2015,east_central,50
totals,Male,18-24,2016,east_central,38
totals,Male,25-34,2016,east_central,68
totals,Male,35-44,2016,east_central,77
totals,Male,45-54,2016,east_central,72
totals,Male,55+,2016,east_central,158
totals,Female,18-24,2016,east_central,68
totals,Female,25-34,2016,east_central,107
totals,Female,35-44,2016,east_central,111
totals,Female,45-54,2016,east_central,108
totals,Female,55+,2016,east_central,191
video_game,Male,18-24,2016,east_central,29
video_game,Male,25-34,2016,east_central,53
video_game,Male,35-44,2016,east_central,48
video_game,Male,45-54,2016,east_central,26
video_game,Male,55+,2016,east_central,26
video_game,Female,18-24,2016,east_central,34
video_game,Female,25-34,2016,east_central,43
video_game,Female,35-44,2016,east_central,42
video_game,Female,45-54,2016,east_central,21
video_game,Female,55+,2016,east_central,22
streaming_video,Male,18-24,2016,east_central,31
streaming_video,Male,25-34,2016,east_central,59
streaming_video,Male,35-44,2016,east_central,64
streaming_video,Male,45-54,2016,east_central,56
streaming_video,Male,55+,2016,east_central,118
streaming_video,Female,18-24,2016,east_central,60
streaming_video,Female,25-34,2016,east_central,91
streaming_video,Female,35-44,2016,east_central,91
streaming_video,Female,45-54,2016,east_central,77
streaming_video,Female,55+,2016,east_central,134
digital_music,Male,18-24,2016,east_central,38
digital_music,Male,25-34,2016,east_central,68
digital_music,Male,35-44,2016,east_central,77
digital_music,Male,45-54,2016,east_central,72
digital_music,Male,55+,2016,east_central,158
digital_music,Female,18-24,2016,east_central,68
digital_music,Female,25-34,2016,east_central,107
digital_music,Female,35-44,2016,east_central,111
digital_music,Female,45-54,2016,east_central,108
digital_music,Female,55+,2016,east_central,191
tv,Male,18-24,2016,east_central,22
tv,Male,25-34,2016,east_central,41
tv,Male,35-44,2016,east_central,63
tv,Male,45-54,2016,east_central,64
tv,Male,55+,2016,east_central,149
tv,Female,18-24,2016,east_central,49
tv,Female,25-34,2016,east_central,79
tv,Female,35-44,2016,east_central,96
tv,Female,45-54,2016,east_central,92
tv,Female,55+,2016,east_central,172
radio,Male,18-24,2016,east_central,20
radio,Male,25-34,2016,east_central,46
radio,Male,35-44,2016,east_central,55
radio,Male,45-54,2016,east_central,53
radio,Male,55+,2016,east_central,120
radio,Female,18-24,2016,east_central,54
radio,Female,25-34,2016,east_central,80
radio,Female,35-44,2016,east_central,93
radio,Female,45-54,2016,east_central,81
radio,Female,55+,2016,east_central,129
magazine,Male,18-24,2016,east_central,28
magazine,Male,25-34,2016,east_central,53
magazine,Male,35-44,2016,east_central,59
magazine,Male,45-54,2016,east_central,59
magazine,Male,55+,2016,east_central,136
magazine,Female,18-24,2016,east_central,51
magazine,Female,25-34,2016,east_central,82
magazine,Female,35-44,2016,east_central,97
magazine,Female,45-54,2016,east_central,93
magazine,Female,55+,2016,east_central,170
movie_goers,Male,18-24,2016,east_central,38
movie_goers,Male,25-34,2016,east_central,68
movie_goers,Male,35-44,2016,east_central,77
movie_goers,Male,45-54,2016,east_central,72
movie_goers,Male,55+,2016,east_central,158
movie_goers,Female,18-24,2016,east_central,68
movie_goers,Female,25-34,2016,east_central,107
movie_goers,Female,35-44,2016,east_central,111
movie_goers,Female,45-54,2016,east_central,108
movie_goers,Female,55+,2016,east_central,191
supermarket_goer_last_4_weeks,Male,18-24,2016,east_central,35
supermarket_goer_last_4_weeks,Male,25-34,2016,east_central,68
supermarket_goer_last_4_weeks,Male,35-44,2016,east_central,74
supermarket_goer_last_4_weeks,Male,45-54,2016,east_central,72
supermarket_goer_last_4_weeks,Male,55+,2016,east_central,155
supermarket_goer_last_4_weeks,Female,18-24,2016,east_central,66
supermarket_goer_last_4_weeks,Female,25-34,2016,east_central,106
supermarket_goer_last_4_weeks,Female,35-44,2016,east_central,109
supermarket_goer_last_4_weeks,Female,45-54,2016,east_central,108
supermarket_goer_last_4_weeks,Female,55+,2016,east_central,187
tablet_owner,Male,18-24,2016,east_central,7
tablet_owner,Male,25-34,2016,east_central,33
tablet_owner,Male,35-44,2016,east_central,39
tablet_owner,Male,45-54,2016,east_central,44
tablet_owner,Male,55+,2016,east_central,66
tablet_owner,Female,18-24,2016,east_central,35
tablet_owner,Female,25-34,2016,east_central,57
tablet_owner,Female,35-44,2016,east_central,63
tablet_owner,Female,45-54,2016,east_central,59
tablet_owner,Female,55+,2016,east_central,88
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2016,east_central,22
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2016,east_central,32
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2016,east_central,35
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2016,east_central,37
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2016,east_central,72
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2016,east_central,42
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,east_central,66
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,east_central,61
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,east_central,65
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,east_central,110
social_media_[social_media_user],Male,18-24,2016,east_central,37
social_media_[social_media_user],Male,25-34,2016,east_central,63
social_media_[social_media_user],Male,35-44,2016,east_central,71
social_media_[social_media_user],Male,45-54,2016,east_central,66
social_media_[social_media_user],Male,55+,2016,east_central,106
social_media_[social_media_user],Female,18-24,2016,east_central,67
social_media_[social_media_user],Female,25-34,2016,east_central,106
social_media_[social_media_user],Female,35-44,2016,east_central,108
social_media_[social_media_user],Female,45-54,2016,east_central,102
social_media_[social_media_user],Female,55+,2016,east_central,148
video_game,Male,18-24,2017,east_central,25
video_game,Male,25-34,2017,east_central,25
video_game,Male,35-44,2017,east_central,52
video_game,Male,45-54,2017,east_central,29
video_game,Male,55+,2017,east_central,27
video_game,Female,18-24,2017,east_central,24
video_game,Female,25-34,2017,east_central,30
video_game,Female,35-44,2017,east_central,51
video_game,Female,45-54,2017,east_central,25
video_game,Female,55+,2017,east_central,18
streaming_video,Male,18-24,2017,east_central,23
streaming_video,Male,25-34,2017,east_central,23
streaming_video,Male,35-44,2017,east_central,50
streaming_video,Male,45-54,2017,east_central,26
streaming_video,Male,55+,2017,east_central,28
streaming_video,Female,18-24,2017,east_central,23
streaming_video,Female,25-34,2017,east_central,30
streaming_video,Female,35-44,2017,east_central,52
streaming_video,Female,45-54,2017,east_central,27
streaming_video,Female,55+,2017,east_central,22
digital_music,Male,18-24,2017,east_central,25
digital_music,Male,25-34,2017,east_central,25
digital_music,Male,35-44,2017,east_central,55
digital_music,Male,45-54,2017,east_central,31
digital_music,Male,55+,2017,east_central,33
digital_music,Female,18-24,2017,east_central,26
digital_music,Female,25-34,2017,east_central,33
digital_music,Female,35-44,2017,east_central,54
digital_music,Female,45-54,2017,east_central,29
digital_music,Female,55+,2017,east_central,27
tv,Male,18-24,2017,east_central,13
tv,Male,25-34,2017,east_central,13
tv,Male,35-44,2017,east_central,46
tv,Male,45-54,2017,east_central,26
tv,Male,55+,2017,east_central,30
tv,Female,18-24,2017,east_central,21
tv,Female,25-34,2017,east_central,27
tv,Female,35-44,2017,east_central,46
tv,Female,45-54,2017,east_central,27
tv,Female,55+,2017,east_central,24
radio,Male,18-24,2017,east_central,14
radio,Male,25-34,2017,east_central,14
radio,Male,35-44,2017,east_central,41
radio,Male,45-54,2017,east_central,25
radio,Male,55+,2017,east_central,24
radio,Female,18-24,2017,east_central,13
radio,Female,25-34,2017,east_central,27
radio,Female,35-44,2017,east_central,46
radio,Female,45-54,2017,east_central,24
radio,Female,55+,2017,east_central,23
magazine,Male,18-24,2017,east_central,15
magazine,Male,25-34,2017,east_central,15
magazine,Male,35-44,2017,east_central,37
magazine,Male,45-54,2017,east_central,26
magazine,Male,55+,2017,east_central,29
magazine,Female,18-24,2017,east_central,21
magazine,Female,25-34,2017,east_central,23
magazine,Female,35-44,2017,east_central,43
magazine,Female,45-54,2017,east_central,25
magazine,Female,55+,2017,east_central,23
movie_goers,Male,18-24,2017,east_central,25
movie_goers,Male,25-34,2017,east_central,25
movie_goers,Male,35-44,2017,east_central,55
movie_goers,Male,45-54,2017,east_central,31
movie_goers,Male,55+,2017,east_central,33
movie_goers,Female,18-24,2017,east_central,26
movie_goers,Female,25-34,2017,east_central,33
movie_goers,Female,35-44,2017,east_central,54
movie_goers,Female,45-54,2017,east_central,29
movie_goers,Female,55+,2017,east_central,27
supermarket_goer_last_4_weeks,Male,18-24,2017,east_central,21
supermarket_goer_last_4_weeks,Male,25-34,2017,east_central,21
supermarket_goer_last_4_weeks,Male,35-44,2017,east_central,54
supermarket_goer_last_4_weeks,Male,45-54,2017,east_central,31
supermarket_goer_last_4_weeks,Male,55+,2017,east_central,32
supermarket_goer_last_4_weeks,Female,18-24,2017,east_central,25
supermarket_goer_last_4_weeks,Female,25-34,2017,east_central,32
supermarket_goer_last_4_weeks,Female,35-44,2017,east_central,53
supermarket_goer_last_4_weeks,Female,45-54,2017,east_central,29
supermarket_goer_last_4_weeks,Female,55+,2017,east_central,26
tablet_owner,Male,18-24,2017,east_central,5
tablet_owner,Male,25-34,2017,east_central,5
tablet_owner,Male,35-44,2017,east_central,37
tablet_owner,Male,45-54,2017,east_central,22
tablet_owner,Male,55+,2017,east_central,21
tablet_owner,Female,18-24,2017,east_central,7
tablet_owner,Female,25-34,2017,east_central,21
tablet_owner,Female,35-44,2017,east_central,39
tablet_owner,Female,45-54,2017,east_central,23
tablet_owner,Female,55+,2017,east_central,19
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2017,east_central,17
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2017,east_central,17
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2017,east_central,31
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2017,east_central,17
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2017,east_central,14
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2017,east_central,19
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2017,east_central,18
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,east_central,33
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,east_central,17
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,east_central,15
social_media_[social_media_user],Male,18-24,2017,east_central,24
social_media_[social_media_user],Male,25-34,2017,east_central,24
social_media_[social_media_user],Male,35-44,2017,east_central,55
social_media_[social_media_user],Male,45-54,2017,east_central,29
social_media_[social_media_user],Male,55+,2017,east_central,28
social_media_[social_media_user],Female,18-24,2017,east_central,26
social_media_[social_media_user],Female,25-34,2017,east_central,33
social_media_[social_media_user],Female,35-44,2017,east_central,53
social_media_[social_media_user],Female,45-54,2017,east_central,28
social_media_[social_media_user],Female,55+,2017,east_central,26
totals,Male,18-24,2013,east_central,51
totals,Male,25-34,2013,east_central,88
totals,Male,35-44,2013,east_central,122
totals,Male,45-54,2013,east_central,96
totals,Male,55+,2013,east_central,102
totals,Female,18-24,2013,east_central,84
totals,Female,25-34,2013,east_central,149
totals,Female,35-44,2013,east_central,144
totals,Female,45-54,2013,east_central,112
totals,Female,55+,2013,east_central,145
video_game,Male,18-24,2013,east_central,38
video_game,Male,25-34,2013,east_central,62
video_game,Male,35-44,2013,east_central,75
video_game,Male,45-54,2013,east_central,38
video_game,Male,55+,2013,east_central,17
video_game,Female,18-24,2013,east_central,38
video_game,Female,25-34,2013,east_central,79
video_game,Female,35-44,2013,east_central,71
video_game,Female,45-54,2013,east_central,26
video_game,Female,55+,2013,east_central,26
tv,Male,18-24,2013,east_central,38
tv,Male,25-34,2013,east_central,74
tv,Male,35-44,2013,east_central,114
tv,Male,45-54,2013,east_central,89
tv,Male,55+,2013,east_central,93
tv,Female,18-24,2013,east_central,67
tv,Female,25-34,2013,east_central,128
tv,Female,35-44,2013,east_central,134
tv,Female,45-54,2013,east_central,101
tv,Female,55+,2013,east_central,133
radio,Male,18-24,2013,east_central,29
radio,Male,25-34,2013,east_central,69
radio,Male,35-44,2013,east_central,100
radio,Male,45-54,2013,east_central,79
radio,Male,55+,2013,east_central,75
radio,Female,18-24,2013,east_central,71
radio,Female,25-34,2013,east_central,122
radio,Female,35-44,2013,east_central,126
radio,Female,45-54,2013,east_central,85
