category,gender,age,year,division,population
supermarket_goer_last_4_weeks,Female,35-44,2015,west_central,129
supermarket_goer_last_4_weeks,Female,45-54,2015,west_central,124
supermarket_goer_last_4_weeks,Female,55+,2015,west_central,157
tablet_owner,Male,18-24,2015,west_central,5
tablet_owner,Male,25-34,2015,west_central,28
tablet_owner,Male,35-44,2015,west_central,50
tablet_owner,Male,45-54,2015,west_central,43
tablet_owner,Male,55+,2015,west_central,47
tablet_owner,Female,18-24,2015,west_central,21
tablet_owner,Female,25-34,2015,west_central,64
tablet_owner,Female,35-44,2015,west_central,81
tablet_owner,Female,45-54,2015,west_central,74
tablet_owner,Female,55+,2015,west_central,58
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2015,west_central,30
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,west_central,50
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,west_central,59
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,west_central,56
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,west_central,72
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2015,west_central,39
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,west_central,81
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,west_central,86
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,west_central,75
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,west_central,93
social_media_[social_media_user],Male,18-24,2015,west_central,33
social_media_[social_media_user],Male,25-34,2015,west_central,60
social_media_[social_media_user],Male,35-44,2015,west_central,77
social_media_[social_media_user],Male,45-54,2015,west_central,69
social_media_[social_media_user],Male,55+,2015,west_central,76
social_media_[social_media_user],Female,18-24,2015,west_central,52
social_media_[social_media_user],Female,25-34,2015,west_central,107
social_media_[social_media_user],Female,35-44,2015,west_central,123
social_media_[social_media_user],Female,45-54,2015,west_central,110
social_media_[social_media_user],Female,55+,2015,west_central,123
radio,Male,18-24,2015,west_central,18
radio,Male,25-34,2015,west_central,46
radio,Male,35-44,2015,west_central,68
radio,Male,45-54,2015,west_central,64
radio,Male,55+,2015,west_central,92
radio,Female,18-24,2015,west_central,36
radio,Female,25-34,2015,west_central,81
radio,Female,35-44,2015,west_central,106
radio,Female,45-54,2015,west_central,107
radio,Female,55+,2015,west_central,118
digital_music,Male,18-24,2015,west_central,20
digital_music,Male,25-34,2015,west_central,40
digital_music,Male,35-44,2015,west_central,47
digital_music,Male,45-54,2015,west_central,35
digital_music,Male,55+,2015,west_central,40
digital_music,Female,18-24,2015,west_central,38
digital_music,Female,25-34,2015,west_central,72
digital_music,Female,35-44,2015,west_central,79
digital_music,Female,45-54,2015,west_central,56
digital_music,Female,55+,2015,west_central,44
totals,Male,18-24,2016,west_central,49
totals,Male,25-34,2016,west_central,49
totals,Male,35-44,2016,west_central,63
totals,Male,45-54,2016,west_central,81
totals,Male,55+,2016,west_central,115
totals,Female,18-24,2016,west_central,67
totals,Female,25-34,2016,west_central,95
totals,Female,35-44,2016,west_central,89
totals,Female,45-54,2016,west_central,107
totals,Female,55+,2016,west_central,157
video_game,Male,18-24,2016,west_central,30
