category,gender,age,year,division,population,Latitude,Longitude
Magazine Readers,Male,55+,2016,North East,71,42.23324158888889,-72.81556558888889
Magazine Readers,Female,18-34,2016,North East,73,42.23324158888889,-72.81556558888889
Magazine Readers,Female,18-34,2016,North East,45,42.23324158888889,-72.81556558888889
Magazine Readers,Female,35-54,2016,North East,110,42.23324158888889,-72.81556558888889
Magazine Readers,Female,35-54,2016,North East,58,42.23324158888889,-72.81556558888889
Magazine Readers,Female,55+,2016,North East,136,42.23324158888889,-72.81556558888889
Movie Goers,Male,18-34,2016,North East,203,42.23324158888889,-72.81556558888889
Movie Goers,Male,18-34,2016,North East,211,42.23324158888889,-72.81556558888889
Movie Goers,Male,35-54,2016,North East,119,42.23324158888889,-72.81556558888889
Movie Goers,Male,35-54,2016,North East,41,42.23324158888889,-72.81556558888889
Movie Goers,Male,55+,2016,North East,93,42.23324158888889,-72.81556558888889
Movie Goers,Female,18-34,2016,North East,96,42.23324158888889,-72.81556558888889
Movie Goers,Female,18-34,2016,North East,55,42.23324158888889,-72.81556558888889
Movie Goers,Female,35-54,2016,North East,117,42.23324158888889,-72.81556558888889
Movie Goers,Female,35-54,2016,North East,82,42.23324158888889,-72.81556558888889
Movie Goers,Female,55+,2016,North East,152,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,18-34,2016,North East,199,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,18-34,2016,North East,211,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,35-54,2016,North East,117,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,35-54,2016,North East,40,42.23324158888889,-72.81556558888889
Supermarket Shopper,Male,55+,2016,North East,92,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,18-34,2016,North East,93,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,18-34,2016,North East,53,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,35-54,2016,North East,115,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,35-54,2016,North East,80,42.23324158888889,-72.81556558888889
Supermarket Shopper,Female,55+,2016,North East,149,42.23324158888889,-72.81556558888889
Tablet Owners,Male,18-34,2016,North East,118,42.23324158888889,-72.81556558888889
Tablet Owners,Male,18-34,2016,North East,106,42.23324158888889,-72.81556558888889
Tablet Owners,Male,35-54,2016,North East,81,42.23324158888889,-72.81556558888889
Tablet Owners,Male,35-54,2016,North East,11,42.23324158888889,-72.81556558888889
Tablet Owners,Male,55+,2016,North East,40,42.23324158888889,-72.81556558888889
Tablet Owners,Female,18-34,2016,North East,34,42.23324158888889,-72.81556558888889
Tablet Owners,Female,18-34,2016,North East,23,42.23324158888889,-72.81556558888889
Tablet Owners,Female,35-54,2016,North East,75,42.23324158888889,-72.81556558888889
Tablet Owners,Female,35-54,2016,North East,39,42.23324158888889,-72.81556558888889
Tablet Owners,Female,55+,2016,North East,58,42.23324158888889,-72.81556558888889
Live Events Goers,Male,18-34,2016,North East,116,42.23324158888889,-72.81556558888889
Live Events Goers,Male,18-34,2016,North East,124,42.23324158888889,-72.81556558888889
Live Events Goers,Male,35-54,2016,North East,69,42.23324158888889,-72.81556558888889
Live Events Goers,Male,35-54,2016,North East,24,42.23324158888889,-72.81556558888889
Live Events Goers,Male,55+,2016,North East,52,42.23324158888889,-72.81556558888889
Live Events Goers,Female,18-34,2016,North East,64,42.23324158888889,-72.81556558888889
Live Events Goers,Female,18-34,2016,North East,40,42.23324158888889,-72.81556558888889
Live Events Goers,Female,35-54,2016,North East,75,42.23324158888889,-72.81556558888889
Live Events Goers,Female,35-54,2016,North East,46,42.23324158888889,-72.81556558888889
Live Events Goers,Female,55+,2016,North East,87,42.23324158888889,-72.81556558888889
Social Media Users,Male,18-34,2016,North East,199,42.23324158888889,-72.81556558888889
Social Media Users,Male,18-34,2016,North East,158,42.23324158888889,-72.81556558888889
Social Media Users,Male,35-54,2016,North East,115,42.23324158888889,-72.81556558888889
Social Media Users,Male,35-54,2016,North East,40,42.23324158888889,-72.81556558888889
Social Media Users,Male,55+,2016,North East,78,42.23324158888889,-72.81556558888889
Social Media Users,Female,18-34,2016,North East,94,42.23324158888889,-72.81556558888889
Social Media Users,Female,18-34,2016,North East,54,42.23324158888889,-72.81556558888889
Social Media Users,Female,35-54,2016,North East,111,42.23324158888889,-72.81556558888889
Social Media Users,Female,35-54,2016,North East,80,42.23324158888889,-72.81556558888889
Social Media Users,Female,55+,2016,North East,104,42.23324158888889,-72.81556558888889
Video Game Players,Male,18-34,2013,Pacific,62,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2013,Pacific,54,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2013,Pacific,71,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2013,Pacific,37,40.41512574000001,-126.62062018
Video Game Players,Male,55+,2013,Pacific,29,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2013,Pacific,42,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2013,Pacific,61,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2013,Pacific,62,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2013,Pacific,55,40.41512574000001,-126.62062018
Video Game Players,Female,55+,2013,Pacific,31,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2013,Pacific,55,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2013,Pacific,66,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2013,Pacific,97,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2013,Pacific,102,40.41512574000001,-126.62062018
Cable TV Watchers,Male,55+,2013,Pacific,129,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2013,Pacific,73,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2013,Pacific,101,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2013,Pacific,128,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2013,Pacific,156,40.41512574000001,-126.62062018
Cable TV Watchers,Female,55+,2013,Pacific,170,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2013,Pacific,41,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2013,Pacific,60,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2013,Pacific,83,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2013,Pacific,92,40.41512574000001,-126.62062018
Radio Listeners,Male,55+,2013,Pacific,95,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2013,Pacific,65,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2013,Pacific,102,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2013,Pacific,123,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2013,Pacific,137,40.41512574000001,-126.62062018
Radio Listeners,Female,55+,2013,Pacific,116,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2013,Pacific,76,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2013,Pacific,86,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2013,Pacific,107,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2013,Pacific,104,40.41512574000001,-126.62062018
Magazine Readers,Male,55+,2013,Pacific,137,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2013,Pacific,83,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2013,Pacific,118,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2013,Pacific,142,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2013,Pacific,169,40.41512574000001,-126.62062018
Magazine Readers,Female,55+,2013,Pacific,169,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2013,Pacific,78,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2013,Pacific,89,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2013,Pacific,111,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2013,Pacific,112,40.41512574000001,-126.62062018
Movie Goers,Male,55+,2013,Pacific,141,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2013,Pacific,87,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2013,Pacific,121,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2013,Pacific,146,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2013,Pacific,171,40.41512574000001,-126.62062018
Movie Goers,Female,55+,2013,Pacific,176,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2013,Pacific,74,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2013,Pacific,86,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2013,Pacific,110,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2013,Pacific,109,40.41512574000001,-126.62062018
Supermarket Shopper,Male,55+,2013,Pacific,137,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2013,Pacific,86,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2013,Pacific,121,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2013,Pacific,144,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2013,Pacific,170,40.41512574000001,-126.62062018
Supermarket Shopper,Female,55+,2013,Pacific,172,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2013,Pacific,12,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2013,Pacific,29,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2013,Pacific,48,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2013,Pacific,46,40.41512574000001,-126.62062018
Tablet Owners,Male,55+,2013,Pacific,36,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2013,Pacific,30,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2013,Pacific,48,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2013,Pacific,65,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2013,Pacific,65,40.41512574000001,-126.62062018
Tablet Owners,Female,55+,2013,Pacific,49,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2013,Pacific,37,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2013,Pacific,42,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2013,Pacific,53,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2013,Pacific,55,40.41512574000001,-126.62062018
Live Events Goers,Male,55+,2013,Pacific,66,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2013,Pacific,50,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2013,Pacific,68,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2013,Pacific,84,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2013,Pacific,98,40.41512574000001,-126.62062018
Live Events Goers,Female,55+,2013,Pacific,81,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2013,Pacific,75,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2013,Pacific,74,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2013,Pacific,98,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2013,Pacific,90,40.41512574000001,-126.62062018
Social Media Users,Male,55+,2013,Pacific,90,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2013,Pacific,84,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2013,Pacific,116,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2013,Pacific,138,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2013,Pacific,145,40.41512574000001,-126.62062018
Social Media Users,Female,55+,2013,Pacific,114,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2014,Pacific,228,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2014,Pacific,62,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2014,Pacific,62,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2014,Pacific,32,40.41512574000001,-126.62062018
Video Game Players,Male,55+,2014,Pacific,28,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2014,Pacific,37,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2014,Pacific,61,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2014,Pacific,77,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2014,Pacific,51,40.41512574000001,-126.62062018
Video Game Players,Female,55+,2014,Pacific,40,40.41512574000001,-126.62062018
Digital Music Users,Male,18-34,2014,Pacific,499,40.41512574000001,-126.62062018
Digital Music Users,Male,18-34,2014,Pacific,87,40.41512574000001,-126.62062018
Digital Music Users,Male,35-54,2014,Pacific,87,40.41512574000001,-126.62062018
Digital Music Users,Male,35-54,2014,Pacific,94,40.41512574000001,-126.62062018
Digital Music Users,Male,55+,2014,Pacific,151,40.41512574000001,-126.62062018
Digital Music Users,Female,18-34,2014,Pacific,83,40.41512574000001,-126.62062018
Digital Music Users,Female,18-34,2014,Pacific,137,40.41512574000001,-126.62062018
Digital Music Users,Female,35-54,2014,Pacific,153,40.41512574000001,-126.62062018
Digital Music Users,Female,35-54,2014,Pacific,144,40.41512574000001,-126.62062018
Digital Music Users,Female,55+,2014,Pacific,173,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2014,Pacific,438,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2014,Pacific,71,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2014,Pacific,71,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2014,Pacific,80,40.41512574000001,-126.62062018
Cable TV Watchers,Male,55+,2014,Pacific,138,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2014,Pacific,63,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2014,Pacific,105,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2014,Pacific,135,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2014,Pacific,134,40.41512574000001,-126.62062018
Cable TV Watchers,Female,55+,2014,Pacific,155,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2014,Pacific,363,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2014,Pacific,61,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2014,Pacific,61,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2014,Pacific,76,40.41512574000001,-126.62062018
Radio Listeners,Male,55+,2014,Pacific,107,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2014,Pacific,64,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2014,Pacific,107,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2014,Pacific,128,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2014,Pacific,118,40.41512574000001,-126.62062018
Radio Listeners,Female,55+,2014,Pacific,125,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2014,Pacific,393,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2014,Pacific,62,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2014,Pacific,62,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2014,Pacific,74,40.41512574000001,-126.62062018
Magazine Readers,Male,55+,2014,Pacific,128,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2014,Pacific,72,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2014,Pacific,123,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2014,Pacific,137,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2014,Pacific,135,40.41512574000001,-126.62062018
Magazine Readers,Female,55+,2014,Pacific,162,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2014,Pacific,499,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2014,Pacific,87,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2014,Pacific,87,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2014,Pacific,94,40.41512574000001,-126.62062018
Movie Goers,Male,55+,2014,Pacific,151,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2014,Pacific,83,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2014,Pacific,137,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2014,Pacific,153,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2014,Pacific,144,40.41512574000001,-126.62062018
Movie Goers,Female,55+,2014,Pacific,173,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2014,Pacific,495,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2014,Pacific,86,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2014,Pacific,86,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2014,Pacific,94,40.41512574000001,-126.62062018
Supermarket Shopper,Male,55+,2014,Pacific,148,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2014,Pacific,83,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2014,Pacific,137,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2014,Pacific,151,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2014,Pacific,144,40.41512574000001,-126.62062018
Supermarket Shopper,Female,55+,2014,Pacific,171,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2014,Pacific,203,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2014,Pacific,49,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2014,Pacific,49,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2014,Pacific,30,40.41512574000001,-126.62062018
Tablet Owners,Male,55+,2014,Pacific,42,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2014,Pacific,31,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2014,Pacific,72,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2014,Pacific,95,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2014,Pacific,60,40.41512574000001,-126.62062018
Tablet Owners,Female,55+,2014,Pacific,64,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2014,Pacific,239,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2014,Pacific,44,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2014,Pacific,44,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2014,Pacific,45,40.41512574000001,-126.62062018
Live Events Goers,Male,55+,2014,Pacific,73,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2014,Pacific,51,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2014,Pacific,82,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2014,Pacific,88,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2014,Pacific,78,40.41512574000001,-126.62062018
Live Events Goers,Female,55+,2014,Pacific,90,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2014,Pacific,405,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2014,Pacific,78,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2014,Pacific,78,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2014,Pacific,73,40.41512574000001,-126.62062018
Social Media Users,Male,55+,2014,Pacific,100,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2014,Pacific,83,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2014,Pacific,134,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2014,Pacific,142,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2014,Pacific,123,40.41512574000001,-126.62062018
Social Media Users,Female,55+,2014,Pacific,128,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2015,Pacific,41,40.41512574000001,-126.62062018
Video Game Players,Male,18-34,2015,Pacific,81,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2015,Pacific,45,40.41512574000001,-126.62062018
Video Game Players,Male,35-54,2015,Pacific,35,40.41512574000001,-126.62062018
Video Game Players,Male,55+,2015,Pacific,20,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2015,Pacific,31,40.41512574000001,-126.62062018
Video Game Players,Female,18-34,2015,Pacific,68,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2015,Pacific,68,40.41512574000001,-126.62062018
Video Game Players,Female,35-54,2015,Pacific,40,40.41512574000001,-126.62062018
Video Game Players,Female,55+,2015,Pacific,33,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,18-34,2015,Pacific,41,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,18-34,2015,Pacific,88,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,35-54,2015,Pacific,69,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,35-54,2015,Pacific,73,40.41512574000001,-126.62062018
Streaming Video Watchers,Male,55+,2015,Pacific,96,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,18-34,2015,Pacific,67,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,18-34,2015,Pacific,118,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,35-54,2015,Pacific,104,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,35-54,2015,Pacific,93,40.41512574000001,-126.62062018
Streaming Video Watchers,Female,55+,2015,Pacific,138,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2015,Pacific,35,40.41512574000001,-126.62062018
Cable TV Watchers,Male,18-34,2015,Pacific,81,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2015,Pacific,79,40.41512574000001,-126.62062018
Cable TV Watchers,Male,35-54,2015,Pacific,81,40.41512574000001,-126.62062018
Cable TV Watchers,Male,55+,2015,Pacific,118,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2015,Pacific,60,40.41512574000001,-126.62062018
Cable TV Watchers,Female,18-34,2015,Pacific,116,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2015,Pacific,126,40.41512574000001,-126.62062018
Cable TV Watchers,Female,35-54,2015,Pacific,98,40.41512574000001,-126.62062018
Cable TV Watchers,Female,55+,2015,Pacific,160,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2015,Pacific,35,40.41512574000001,-126.62062018
Magazine Readers,Male,18-34,2015,Pacific,81,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2015,Pacific,63,40.41512574000001,-126.62062018
Magazine Readers,Male,35-54,2015,Pacific,77,40.41512574000001,-126.62062018
Magazine Readers,Male,55+,2015,Pacific,115,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2015,Pacific,65,40.41512574000001,-126.62062018
Magazine Readers,Female,18-34,2015,Pacific,117,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2015,Pacific,119,40.41512574000001,-126.62062018
Magazine Readers,Female,35-54,2015,Pacific,100,40.41512574000001,-126.62062018
Magazine Readers,Female,55+,2015,Pacific,160,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2015,Pacific,51,40.41512574000001,-126.62062018
Movie Goers,Male,18-34,2015,Pacific,107,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2015,Pacific,90,40.41512574000001,-126.62062018
Movie Goers,Male,35-54,2015,Pacific,95,40.41512574000001,-126.62062018
Movie Goers,Male,55+,2015,Pacific,131,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2015,Pacific,85,40.41512574000001,-126.62062018
Movie Goers,Female,18-34,2015,Pacific,142,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2015,Pacific,143,40.41512574000001,-126.62062018
Movie Goers,Female,35-54,2015,Pacific,121,40.41512574000001,-126.62062018
Movie Goers,Female,55+,2015,Pacific,176,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2015,Pacific,50,40.41512574000001,-126.62062018
Supermarket Shopper,Male,18-34,2015,Pacific,105,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2015,Pacific,89,40.41512574000001,-126.62062018
Supermarket Shopper,Male,35-54,2015,Pacific,94,40.41512574000001,-126.62062018
Supermarket Shopper,Male,55+,2015,Pacific,131,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2015,Pacific,84,40.41512574000001,-126.62062018
Supermarket Shopper,Female,18-34,2015,Pacific,141,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2015,Pacific,142,40.41512574000001,-126.62062018
Supermarket Shopper,Female,35-54,2015,Pacific,119,40.41512574000001,-126.62062018
Supermarket Shopper,Female,55+,2015,Pacific,175,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2015,Pacific,18,40.41512574000001,-126.62062018
Tablet Owners,Male,18-34,2015,Pacific,52,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2015,Pacific,55,40.41512574000001,-126.62062018
Tablet Owners,Male,35-54,2015,Pacific,44,40.41512574000001,-126.62062018
Tablet Owners,Male,55+,2015,Pacific,51,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2015,Pacific,36,40.41512574000001,-126.62062018
Tablet Owners,Female,18-34,2015,Pacific,87,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2015,Pacific,79,40.41512574000001,-126.62062018
Tablet Owners,Female,35-54,2015,Pacific,78,40.41512574000001,-126.62062018
Tablet Owners,Female,55+,2015,Pacific,84,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2015,Pacific,39,40.41512574000001,-126.62062018
Live Events Goers,Male,18-34,2015,Pacific,76,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2015,Pacific,65,40.41512574000001,-126.62062018
Live Events Goers,Male,35-54,2015,Pacific,67,40.41512574000001,-126.62062018
Live Events Goers,Male,55+,2015,Pacific,86,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2015,Pacific,54,40.41512574000001,-126.62062018
Live Events Goers,Female,18-34,2015,Pacific,94,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2015,Pacific,99,40.41512574000001,-126.62062018
Live Events Goers,Female,35-54,2015,Pacific,84,40.41512574000001,-126.62062018
Live Events Goers,Female,55+,2015,Pacific,107,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2015,Pacific,49,40.41512574000001,-126.62062018
Social Media Users,Male,18-34,2015,Pacific,95,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2015,Pacific,79,40.41512574000001,-126.62062018
Social Media Users,Male,35-54,2015,Pacific,80,40.41512574000001,-126.62062018
Social Media Users,Male,55+,2015,Pacific,97,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2015,Pacific,81,40.41512574000001,-126.62062018
Social Media Users,Female,18-34,2015,Pacific,140,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2015,Pacific,138,40.41512574000001,-126.62062018
Social Media Users,Female,35-54,2015,Pacific,107,40.41512574000001,-126.62062018
Social Media Users,Female,55+,2015,Pacific,133,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2015,Pacific,23,40.41512574000001,-126.62062018
Radio Listeners,Male,18-34,2015,Pacific,76,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2015,Pacific,74,40.41512574000001,-126.62062018
Radio Listeners,Male,35-54,2015,Pacific,73,40.41512574000001,-126.62062018
Radio Listeners,Male,55+,2015,Pacific,92,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2015,Pacific,63,40.41512574000001,-126.62062018
Radio Listeners,Female,18-34,2015,Pacific,121,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2015,Pacific,117,40.41512574000001,-126.62062018
Radio Listeners,Female,35-54,2015,Pacific,93,40.41512574000001,-126.62062018
Radio Listeners,Female,55+,2015,Pacific,124,40.41512574000001,-126.62062018
Digital Music Users,Male,18-34,2015,Pacific,36,40.41512574000001,-126.62062018
Digital Music Users,Male,18-34,2015,Pacific,75,40.41512574000001,-126.62062018
Digital Music Users,Male,35-54,2015,Pacific,47,40.41512574000001,-126.62062018
